x, y, theta, stamp, 
-0.996030330657959, 0.05318954959511757, 0.20025024268872513, 1697825950330739648, 
-0.996030330657959, 0.05318954959511757, 0.2002503183032262, 1697825950382892079, 
-0.996030330657959, 0.05318954959511757, 0.20025037751775698, 1697825950431989575, 
-0.996030330657959, 0.05318954959511757, 0.20025042288649847, 1697825950480902015, 
-0.9859228134155273, 0.05569273605942726, 0.24460935851895144, 1697825950731166471, 
-0.9289364814758301, 0.07632286101579666, 0.472080678282969, 1697825951022212070, 
-0.8455618619918823, 0.13986913859844208, 0.8477701170115194, 1697825951371266728, 
-0.7981547713279724, 0.21412304043769836, 1.1841188496301762, 1697825951681078280, 
-0.7759377360343933, 0.3036932051181793, 1.4916426552310798, 1697825951982743232, 
-0.7815905213356018, 0.4114075303077698, 1.7450182939723997, 1697825952330749872, 
-0.8010914325714111, 0.49857011437416077, 1.823799143285298, 1697825952620451525, 
-0.8260825872421265, 0.5901536345481873, 1.8366458339531417, 1697825952929032452, 
-0.8527300953865051, 0.6944224238395691, 1.78750177076343, 1697825953281768880, 
-0.8698551654815674, 0.7851260900497437, 1.7324161806289098, 1697825953580922895, 
-0.8842641115188599, 0.8775302171707153, 1.7194487557660283, 1697825953887754950, 
-0.8981618285179138, 0.9633995890617371, 1.7389926838329313, 1697825954170923719, 
-0.9214670062065125, 1.0703215599060059, 1.8237670007781845, 1697825954526924847, 
-0.9489901661872864, 1.1594189405441284, 1.9188030130499971, 1697825954830789955, 
-0.992058277130127, 1.258823037147522, 2.0349589952830733, 1697825955180941460, 
-1.0358941555023193, 1.3367010354995728, 2.1109271085343044, 1697825955470806066, 
-1.0867047309875488, 1.4160736799240112, 2.159980997208024, 1697825955774794138, 
-1.14926016330719, 1.5057405233383179, 2.1769530288732484, 1697825956131758548, 
-1.2017796039581299, 1.5823637247085571, 2.1624636636636136, 1697825956430796609, 
-1.252255916595459, 1.6584641933441162, 2.1418733587163263, 1697825956731870145, 
-1.309933066368103, 1.7507741451263428, 2.117316411062854, 1697825957090759107, 
-1.3464833498001099, 1.8113521337509155, 2.1058879012701524, 1697825957371796012, 
-1.3815943002700806, 1.8708025217056274, 2.0988791099843236, 1697825957680784562, 
-1.4070041179656982, 1.91217839717865, 2.1278806717355323, 1697825958030946914, 
-1.4190733432769775, 1.9310015439987183, 2.164161958879639, 1697825958331292307, 
-1.4270237684249878, 1.9419643878936768, 2.219022434892771, 1697825958621502670, 
-1.4326974153518677, 1.9484978914260864, 2.3021672218866343, 1697825958971870850, 
-1.4376038312911987, 1.9531935453414917, 2.434756199526995, 1697825959279780242, 
-1.443860411643982, 1.9582644701004028, 2.5038228859910086, 1697825959582771382, 
-1.460330843925476, 1.9691743850708008, 2.579838328454395, 1697825959931322325, 
-1.470417857170105, 1.9756778478622437, 2.584176594515448, 1697825960238924231, 
