imu_ax (m/s^2), imu_ay (m/s^2), kf_ax (m/s^2), kf_ay (m/s^2), odom_v (m/s), odom_w (rad/s), kf_vx (m/s), kf_w (rad/s), odom_x (m), odom_y (m), kf_x (m), kf_y (m), odom_th (rad), kf_th (rad), stamp, 
-0.2150896191596985, 0.4381643533706665, -0.16026071063178443, 0.35850469982107347, 0.36087893335333454, 0.8687160015106201, 0.4053700332919338, 0.8843887568839863, -0.4020236134529114, -2.1634154319763184, 0.012389846416057459, -2.5385359927167674, 3.0430216796570155, 0.9272977798078221, 1700248273728765610, 
-0.08711707592010498, 0.13063490390777588, -0.09791938152430694, 0.2373975951696661, 0.3525155711098258, 0.8680790066719055, 0.2840175820361805, 0.8358552786335053, -0.43767812848091125, -2.1613786220550537, 0.024218230288342215, -2.5227621894389705, 3.131692885493641, 0.971234536294126, 1700248273829864075, 
0.02545255422592163, 0.09936767816543579, 0.0074323270475414455, 0.21106571439664543, 0.3521834595285983, 0.8294456601142883, 0.26265813447779446, 0.8035757766127333, -0.4699965715408325, -2.1623477935791016, 0.03220534327147471, -2.5110774004367307, -3.076950789569394, 1.0127963335906895, 1700248273919001811, 
0.10780858993530273, 0.08484351634979248, 0.09315862760380413, 0.20397738652291433, 0.354180203230899, 0.8148923516273499, 0.25932977244113475, 0.7865559924062138, -0.5101456642150879, -2.1668765544891357, 0.03915682422101202, -2.499940916726595, -2.986011740656455, 1.0528411765164254, 1700248274030743944, 
-0.1984940767288208, -0.1108393669128418, -0.1560262092298882, 0.13324325638610685, 0.3638435144862442, 0.7492763996124268, 0.1897490295945999, 0.7022078409084987, -0.5443415641784668, -2.173523426055908, 0.045418154123153524, -2.4889541736161855, -2.91267509790002, 1.0915465194405543, 1700248274124770169, 
-0.20896267890930176, 0.08456707000732422, -0.2011387906171095, 0.20389900668096156, 0.3660093604246941, 0.788470983505249, 0.2693554131112542, 0.7569887099196457, -0.5792801976203918, -2.1832520961761475, 0.04999884581176206, -2.4801418067865906, -2.835384561639377, 1.1270243180226043, 1700248274224027759, 
0.548276424407959, 0.6424879431724548, 0.4392167117899376, 0.4332957450929922, 0.37849394423086447, 0.8041088581085205, 0.5097459252567962, 0.8500229695307707, -0.6132352948188782, -2.1953327655792236, 0.05638880254241044, -2.4667101584320292, -2.757238614200058, 1.1654761242718372, 1700248274322039765, 
0.18493038415908813, -0.21114444732666016, 0.22164233944111975, 0.12248639295103583, 0.35655801206045695, 0.7417701482772827, 0.19072340633025858, 0.6422200363752792, -0.6505647301673889, -2.2121286392211914, 0.06573217032180616, -2.4449287158923187, -2.671472049205819, 1.2065890019392913, 1700248274435859071, 
-0.10948413610458374, 0.34549611806869507, -0.06096294980083969, 0.2834567470741888, 0.36356094041424547, 0.7443260550498962, 0.3822637549829447, 0.7415213798829441, -0.6794576048851013, -2.2282233238220215, 0.06944190398321176, -2.4352064596194682, -2.6041698618387534, 1.239149447499951, 1700248274524769800, 
0.1832059621810913, 0.22110337018966675, 0.1475442907275272, 0.24969204852119423, 0.3619416387748677, 0.7256147861480713, 0.3473108918475942, 0.718929507775884, -0.711570143699646, -2.2490711212158203, 0.0756025925836558, -2.4173156493185046, -2.52756258113045, 1.2760655415709468, 1700248274629985188, 
