imu_ax, imu_ay, kf_ax, kf_ay, odom_v, odom_w, kf_vx, kf_w, odom_x, odom_y, kf_x, kf_y, odom_th, kf_th, stamp, 
0.006847560405731201, -0.00806039571762085, 0.006521060125043557, 6.580269858323651e-11, 4.3161530002747033e-07, 4.343312411947409e-06, 1.5907109623122783e-05, 4.136684799580739e-06, 2.0702822567386647e-08, -2.402258303391136e-08, -1.5475494323095278e-05, 0.0, 2.3829899436467626e-07, 2.0662761236667028e-07, 1700249549132474488, 
0.005039513111114502, -0.009692966938018799, 0.005786781442987868, 2.809477411604499e-10, 0.0, -4.0537099721404957e-07, 0.00015424915609264393, 1.8213891620367065e-06, 2.0702822567386647e-08, -2.402258303391136e-08, -2.774380817894533e-05, -1.461595598088705e-12, 2.383015519541485e-07, 1.8680745366830332e-07, 1700249549182942265, 
-0.0022066235542297363, 0.005381882190704346, 0.003073703665903737, 2.2306318239935558e-10, 0.0, -3.2449122500111116e-07, 0.0001621959098320892, 1.3752700831375975e-06, 2.0702822567386647e-08, -2.402258303391136e-08, -2.3026668812233398e-05, -1.9460000801142627e-12, 2.3830343279421326e-07, 2.144706234502454e-07, 1700249549224530702, 
0.7580952644348145, 0.5442530512809753, 0.20198436586533713, 3.3499095046180725e-07, 0.0, -2.975516792957933e-07, 0.01381077217867515, 2.4255772677146753e-05, 2.0702822567386647e-08, -2.402258303391136e-08, -0.001733245246356606, -8.436086900175e-11, 2.3830421766919214e-07, 4.434375967319298e-06, 1700249549273320054, 
0.3157241940498352, 0.04714620113372803, 0.2267770739658666, 0.00042714418400849774, 0.009315777562320608, 0.08392681926488876, 0.022798468343627563, 0.018735652657468523, 0.0006354957004077733, -8.479098323732615e-05, -0.001985360544976642, 2.2131275261194475e-06, 0.005729620117623991, 0.0040312331663584925, 1700249549341535588, 
0.8328311443328857, 0.20231109857559204, 0.34507070819364727, 0.0054213337785610815, 0.08822471053272743, 0.40504348278045654, 0.05723876909293323, 0.09471436693124846, 0.007676192093640566, 0.0003143901121802628, 0.0005684755902624101, 3.555497561689998e-05, 0.04070501911887646, 0.02344333925211702, 1700249549433430792, 
0.11655992269515991, 0.3143438696861267, 0.30698031856587826, 0.016991984445527276, 0.14700635628020498, 0.633565366268158, 0.08810025299144203, 0.1928710062521371, 0.020396532490849495, 0.0013669077306985855, 0.008611174508421221, 0.00021289007917422976, 0.09913480977499212, 0.05427036763494468, 1700249549531493545, 
-0.36756348609924316, 0.10504966974258423, 0.1984211745347313, 0.028134720897271384, 0.15772991792285793, 0.6972007155418396, 0.10164352781577374, 0.27679795754693637, 0.03808261454105377, 0.0037317071110010147, 0.01755701311565523, 0.000621669348878197, 0.17596667774207883, 0.08772034674783333, 1700249549643449168, 
-0.3342548608779907, 0.07102388143539429, 0.11719107426950431, 0.03565838082539011, 0.1479384348122894, 0.6126593351364136, 0.10820335416380321, 0.3295496807927859, 0.05258912220597267, 0.0065589421428740025, 0.025730828959034866, 0.0012291273465096831, 0.23873631482878518, 0.1172477302114478, 1700249549741436797, 
-0.014519214630126953, -0.0440945029258728, 0.0978165173949741, 0.04147822315394558, 0.1483071080651937, 0.6085876822471619, 0.11217489189256769, 0.3697638790119822, 0.06584353744983673, 0.010179925709962845, 0.031544038019212066, 0.002015272472771402, 0.2943923919088335, 0.14609998741589336, 1700249549833434346, 
0.05477321147918701, -0.16508162021636963, 0.09065320762231924, 0.04350774820886227, 0.14440082567346746, 0.603171706199646, 0.10872807888522776, 0.40015190790585564, 0.07897455245256424, 0.01475181058049202, 0.03487765945855046, 0.0028555683750253616, 0.35474810875378343, 0.17417596736280055, 1700249549931530255, 
-0.26643985509872437, 0.1746048927307129, 0.04217969292453984, 0.05019271593221872, 0.14031461426773773, 0.5951530337333679, 0.11686520902829439, 0.42949237287605835, 0.09352526813745499, 0.020781993865966797, 0.04408222899740948, 0.004121467104229651, 0.4221881870088282, 0.20358789624732487, 1700249550043432475, 
0.2552720308303833, 0.13870298862457275, 0.07265026425245572, 0.05929299723201713, 0.14789569182651965, 0.5747743248939514, 0.13153652499719484, 0.4507721124097023, 0.10625234991312027, 0.02681797556579113, 0.05191465149211358, 0.0057325538856203145, 0.47832248011492917, 0.2319550121648114, 1700249550140457311, 
0.24533087015151978, -0.0071631669998168945, 0.09551090132956287, 0.06166193402508622, 0.13880137340995236, 0.5109236836433411, 0.13469709304840496, 0.45778221808340946, 0.11779012531042099, 0.032876644283533096, 0.05680496104610995, 0.007221363642038013, 0.5290365176275106, 0.2567942244050765, 1700249550234446941, 
-0.15857893228530884, -0.2161136269569397, 0.0590051341477227, 0.05360065599854466, 0.1354468327007772, 0.47304946184158325, 0.11773620991183331, 0.45526058668512837, 0.1292732208967209, 0.04009450227022171, 0.058700415543094464, 0.008154035361348504, 0.5758964343971396, 0.2789053809591292, 1700249550334524390, 
0.23225587606430054, 0.41031593084335327, 0.0853572407864669, 0.06806845253845921, 0.1386468844337168, 0.4856645464897156, 0.14660646416866868, 0.46429366484241386, 0.14214108884334564, 0.04892738536000252, 0.07078099685137108, 0.01095583474455801, 0.6289614846667461, 0.30456892621602755, 1700249550445035713, 
0.021757841110229492, 0.4301109313964844, 0.07996548034454407, 0.07950313670270093, 0.14692661478311003, 0.43613383173942566, 0.17023762662132677, 0.4670127179318949, 0.15311935544013977, 0.0575251430273056, 0.08399044666491234, 0.014229120242452448, 0.671488105545347, 0.3286000286680475, 1700249550540468719, 
-0.10438781976699829, 0.46198123693466187, 0.058534118746261424, 0.08885974214667319, 0.14962688437810412, 0.411187082529068, 0.19000615685014638, 0.4676676988775416, 0.16377197206020355, 0.066041499376297, 0.09803821657779617, 0.018033602347795035, 0.7115348011630089, 0.35207950791498566, 1700249550633454349, 
-0.02549886703491211, -0.16567939519882202, 0.04429469939945732, 0.07817247101149831, 0.1369343666077377, 0.45660245418548584, 0.16971504240738447, 0.4606101492397644, 0.17428575456142426, 0.0755133405327797, 0.10087737922838785, 0.019799145058838008, 0.7562833098270769, 0.3732434168791462, 1700249550734544142, 
0.17809534072875977, -0.22866922616958618, 0.05851287433444044, 0.06778435693424317, 0.13293569596690682, 0.38472211360931396, 0.15247895795261515, 0.44454892559869186, 0.18461956083774567, 0.08569574356079102, 0.10239658124463698, 0.021211537366011016, 0.8007416437430509, 0.39109512401629376, 1700249550843455861, 
0.0388106107711792, -0.3353537321090698, 0.05247051963551488, 0.0572455588137734, 0.1458255807358116, 0.42007720470428467, 0.13186962145489253, 0.43410725064798095, 0.19348396360874176, 0.09569060802459717, 0.10301475229099738, 0.022216192963396955, 0.8379148050539185, 0.41002892446896333, 1700249550939631586, 
