x, y, theta, stamp, 
-1.037545919418335, 1.9736219644546509, -1.8597988780733103, 1697824782867837087, 
-1.037545919418335, 1.9736219644546509, -1.8597988780733103, 1697824783012069979, 
-1.037545919418335, 1.9736219644546509, -1.8597988780733103, 1697824783123493547, 
-1.037545919418335, 1.9736219644546509, -1.8597988780733103, 1697824783155813531, 
-1.0410245656967163, 1.961469292640686, -1.8454931123911473, 1697824783460035520, 
-1.0590461492538452, 1.8841707706451416, -1.7661020744129226, 1697824783763734408, 
-1.0725809335708618, 1.7911252975463867, -1.672707620213737, 1697824784069823937, 
-1.0776749849319458, 1.6825685501098633, -1.5645770823062795, 1697824784419906592, 
-1.072596788406372, 1.5904014110565186, -1.4812292163971328, 1697824784723821051, 
-1.0613282918930054, 1.5012831687927246, -1.4218463673488289, 1697824785011777428, 
-1.0389420986175537, 1.3806846141815186, -1.379078363823833, 1697824785411901099, 
-1.020926833152771, 1.2881662845611572, -1.3788632562460166, 1697824785716797791, 
-1.0035172700881958, 1.196541666984558, -1.3906551049006277, 1697824786019989966, 
-0.9863965511322021, 1.089937686920166, -1.4382279203232318, 1697824786372240417, 
-0.9767860174179077, 1.00172758102417, -1.4867795233235346, 1697824786659825640, 
-0.9711755514144897, 0.9082708358764648, -1.544628787253799, 1697824786965097588, 
-0.9720906615257263, 0.799979567527771, -1.6081605529800578, 1697824787316813572, 
-0.9769524335861206, 0.7072314023971558, -1.6435198168680822, 1697824787619835707, 
-0.9849562048912048, 0.6195415258407593, -1.6757350921755714, 1697824787908257826, 
-0.997505247592926, 0.5120562314987183, -1.6935884900359466, 1697824788260009288, 
-1.009228229522705, 0.4190567433834076, -1.695014806747239, 1697824788564899112, 
-1.0199278593063354, 0.3258199393749237, -1.6799419956855854, 1697824788868855836, 
-1.029653787612915, 0.2189987152814865, -1.6504163718645293, 1697824789219850144, 
-1.0343763828277588, 0.13193495571613312, -1.6136715040356602, 1697824789509024659, 
-1.0352181196212769, 0.058994926512241364, -1.5715623360343662, 1697824789811942918, 
-1.0331761837005615, -0.007456975057721138, -1.5130652311318302, 1697824790165081121, 
