e, e_dot, e_int, stamp, 
2.9193107164791963, 0.0, 0.2879719112121627, 1697825795221676232, 
2.919338702108708, 4.546064941045246e-05, 0.7440936776261691, 1697825795426876626, 
2.6925726522258886, -0.21590229428866303, 1.5789377248719945, 1697825795776908898, 
2.2621695540499216, -0.6860193416028203, 1.719794310547743, 1697825796082112836, 
1.8447723455647564, -0.9494374323612251, 1.3495825301201647, 1697825796372355464, 
1.4166055457457534, -0.9404456700859232, 1.104307741213378, 1697825796681894635, 
1.0947848770282667, -0.767576306221514, 0.957685654050141, 1697825797031893942, 
0.9873131010091991, -0.42550470033834126, 0.7592418808913078, 1697825797332914542, 
0.7792156487842126, -0.31711188683584546, 0.6210668938728084, 1697825797683063623, 
0.4947732564198488, -0.5247618560393837, 0.48271558198903486, 1697825797973318496, 
0.18602707380262617, -0.6627772247334245, 0.29027172099804216, 1697825798279505837, 
-0.14193468232945028, -0.697234134314258, 0.10937498459513273, 1697825798582236424, 
-0.4634308766583859, -0.6676080005860023, -0.09118949948780487, 1697825798931886928, 
-0.5910052052477659, -0.4532300138413195, -0.2550076120062946, 1697825799221689392, 
-0.5865992741935842, -0.14185126711527554, -0.3229525323519297, 1697825799522281031, 
-0.4127354998173949, 0.1678375911723529, -0.34788504846334756, 1697825799877935955, 
-0.1258007743167604, 0.47754785299247593, -0.24740957214542028, 1697825800181960407, 
0.1800729746206533, 0.6545155592049582, -0.07216723352751037, 1697825800481907689, 
0.494485762594445, 0.6478423704734265, 0.11712434677897782, 1697825800822266451, 
0.6599004361765948, 0.4918353127999968, 0.28475835964334, 1697825801122073455, 
0.6785982071327703, 0.20402765417881122, 0.37249354435695997, 1697825801431917373, 
0.517520210312713, -0.13325121909722126, 0.4082856675766379, 1697825801782011257, 
0.24924805340620892, -0.46180875421702244, 0.30835226618112255, 1697825802071932772, 
-0.07259922956747111, -0.6660738956146507, 0.13649718295560723, 1697825802371913037, 
-0.4215420756461645, -0.7316146341708266, -0.04987619580260457, 1697825802682927915, 
-0.7149791987278247, -0.6542369720191633, -0.2660178911093044, 1697825803031941273, 
-0.8144071129309312, -0.39067477656436167, -0.42215606639379544, 1697825803332089723, 
-0.7682582825736728, -0.06657155147628668, -0.4985602237885839, 1697825803682903861, 
-0.5947970603694583, 0.24316911036983457, -0.4651805267276974, 1697825803972992429, 
-0.3165559809447205, 0.49946951397323563, -0.3354134315658324, 1697825804281995020, 
0.03128266718285144, 0.686538600919822, -0.17867747169602274, 1697825804582071465, 
0.5007041457031987, 0.8322287413169013, 0.04675141134248799, 1697825804933035694, 
1.0158691621564917, 1.0343805608742482, 0.33162275663002344, 1697825805224811026, 
1.318159615891496, 0.9270908197235728, 0.5569378741575662, 1697825805522443468, 
1.4118769767179025, 0.4397131655144349, 0.7572123928695602, 1697825805831243042, 
1.143856718973, -0.15261872508029908, 0.8533342288805391, 1697825806183278055, 
0.6355988218574837, -0.8363173340902287, 0.6838662443379019, 1697825806474108905, 
0.017169283756020892, -1.1731194597042656, 0.3832084581081856, 1697825806823158657, 
-0.5983133901361937, -1.2745551518944813, 0.011780464539401575, 1697825807123114107, 
-1.2880193550755035, -1.4259246261458245, -0.3799485060402266, 1697825807432974514, 
-1.8792584589428172, -1.305051156830369, -0.8282448015923399, 1697825807782966510, 
-2.2170655207907775, -0.9513443424422564, -1.1486956509022164, 1697825808072994427, 
-1.987824357913932, -0.13361350326313762, -1.1967952728148392, 1697825808373087858, 
-1.4768690275452294, 0.8042730886524178, -1.1552268892576114, 1697825808682960588, 
-0.9507842495528858, 1.0564636948272061, -0.9653321701150874, 1697825809028961752, 
-0.5145113288797343, 0.9804995108011444, -0.6404243856363062, 1697825809335974071, 
-0.0440351464843568, 1.0197534805547397, -0.29894682717876525, 1697825809623159211, 
