imu_ax, imu_ay, kf_ax, kf_ay, odom_v, odom_w, kf_vx, kf_w, odom_x, odom_y, kf_x, kf_y, odom_th, kf_th, stamp, 
-0.004057109355926514, -0.013856112957000732, -0.0036908625431894618, 4.9337553950663455e-17, 0.0, -3.2940893936184157e-12, -1.6460530909530438e-05, -2.9973245833825225e-12, 2.070340698878681e-08, -2.4022959621561313e-08, 8.230265454765217e-06, 0.0, 2.3854213537722314e-07, -1.4838240511794668e-13, 1700249240795502338, 
-0.013039231300354004, -0.015463292598724365, -0.008382382123046747, -2.743368514728613e-11, 0.0, -3.3637662967545e-12, -0.00021450780497571904, 1.2789131449268923e-07, 2.070340698878681e-08, -2.4022959621561313e-08, 3.5309578856489966e-05, -4.696119845192167e-15, 2.38541964846975e-07, 1.1465694916072134e-08, 1700249240846198563, 
0.010181963443756104, 0.005889952182769775, -0.0014024974550200875, 4.943497200505959e-11, 0.0, -4.225093365450849e-12, -0.00012508926462098235, -3.951975587581112e-07, 2.070340698878681e-08, -2.4022959621561313e-08, 1.7075647079648895e-05, 4.2533518580417254e-13, 2.385417943167269e-07, -4.306494068773807e-08, 1700249240886559859, 
-0.007697999477386475, 0.004956483840942383, -0.0034261207838911286, 1.0671886505082265e-10, 0.0, -3.4840689361326227e-12, -0.00022818148934233666, -4.6769291128043355e-07, 2.070340698878681e-08, -2.4022959621561313e-08, 3.006683811934615e-05, 7.725180451748024e-13, 2.385416237864788e-07, -7.235767135301481e-08, 1700249240935505580, 
0.030737638473510742, 0.012598037719726562, 0.0067055410550280106, -2.938322163596245e-10, 0.0, -3.4225714710262034e-12, 0.0002484718322966561, -1.1825574498473197e-06, 2.070340698878681e-08, -2.4022959621561313e-08, -1.9472798081612355e-05, 1.885217062439383e-12, 2.3854145325623074e-07, -1.9477673485296055e-07, 1700249240985330765, 
0.9930286407470703, 0.2466944456100464, 0.2863453946118236, 2.6023640774895976e-07, 0.0, -3.4043946047640494e-12, 0.015702615566648776, 1.657280639931625e-05, 2.070340698878681e-08, -2.4022959621561313e-08, -0.0014649005850715002, -6.414635067185555e-11, 2.3854128272598263e-07, 2.2504147174386665e-06, 1700249241035421976, 
0.6280799508094788, 0.26396143436431885, 0.3817391707067346, 0.005152405292648357, 0.08014760791411499, 0.3723897933959961, 0.049299490508776245, 0.10451234362617055, 0.005391388200223446, 0.00016611278988420963, 0.0008241023642324612, 8.541628222238631e-06, 0.031126036866858962, 0.014770176523200678, 1700249241176034584, 
-0.100807785987854, -0.08526337146759033, 0.2508755275761421, 0.019119884277925273, 0.14766294320754292, 0.6010138988494873, 0.07992229140305632, 0.23923093222517527, 0.019804077222943306, 0.0009002956212498248, 0.0065179694024021465, 9.535983080170158e-05, 0.08849742734828069, 0.03894285322808039, 1700249241286417275, 
-0.23639839887619019, 0.15171557664871216, 0.12005612760841428, 0.03879500343954039, 0.16244413722204643, 0.6276437044143677, 0.11165768754428404, 0.3474458793905622, 0.03592131286859512, 0.002892197109758854, 0.014738413367812401, 0.00036170143673439634, 0.15301950895266553, 0.066015662894163, 1700249241385395260, 
0.02733844518661499, -0.1764633059501648, 0.09420131443972529, 0.04320180159760955, 0.144386462428504, 0.6446530818939209, 0.10253030232472835, 0.42135642456981326, 0.05051043629646301, 0.005506659857928753, 0.018514176758997282, 0.0007528627516493252, 0.21672071115773808, 0.09363750415312219, 1700249241485336928, 
-0.5556496977806091, 0.08217167854309082, -0.08052663688968487, 0.05369517230587955, 0.1463605203811655, 0.6555091142654419, 0.11063248457017506, 0.48534725143789276, 0.06349479407072067, 0.008824383839964867, 0.026015432403631803, 0.0013696193036559865, 0.2755858930966991, 0.12350764193585952, 1700249241575245514, 
0.32922887802124023, 0.17450803518295288, 0.03118372534089553, 0.07009127642019393, 0.13387348671513277, 0.6294953227043152, 0.13296317945573183, 0.5271480172714267, 0.07817994803190231, 0.013254204764962196, 0.03369213825475582, 0.0023030480600291056, 0.34620931102014163, 0.15346987082259722, 1700249241686457821, 
-0.1576247215270996, -0.12439054250717163, -0.021073431525771798, 0.06008684038805809, 0.14247172826391138, 0.6559632420539856, 0.10816020328836323, 0.5555355718763033, 0.09084729850292206, 0.0182357020676136, 0.03737580330848174, 0.0030839804382436823, 0.41155866569356564, 0.1837345657003808, 1700249241785479421, 
