e, e_dot, e_int, stamp, 
2.640668669562901, 0.0, 0.23792121563998472, 1697826178184069268, 
2.640668669562901, 0.0, 0.42306371138366206, 1697826178284020370, 
2.6116623146466402, -0.03222399882672206, 1.052400740505291, 1697826178584069567, 
2.361971097679346, -0.31980757091469647, 1.4961142462940873, 1697826178873482502, 
1.8695030165397881, -0.7556654082391856, 1.4601253848460505, 1697826179224181919, 
1.4358580346763221, -0.9366560684552399, 1.2452731736021632, 1697826179532667357, 
0.9234425871999792, -0.9529837292731217, 0.9318737041594745, 1697826179885272230, 
0.5080772036599752, -0.9488532760727578, 0.6219480395787814, 1697826180183381784, 
0.08165404259647269, -0.9541785748893146, 0.29675882267098935, 1697826180473622655, 
-0.3899624833541695, -1.00108009702549, 0.039798998378794054, 1697826180781057784, 
-0.8432086138405133, -0.9380192174677969, -0.25392012445543655, 1697826181135150307, 
-1.08725636006994, -0.6988227922617622, -0.5050851520404627, 1697826181434064820, 
-1.154593801074609, -0.34970365676762044, -0.60501431106109, 1697826181723483647, 
-1.0241710173573235, 0.04636763636092891, -0.6970094225096078, 1697826182074302024, 
-0.7136104947236404, 0.457025106628738, -0.6378593216424842, 1697826182385077582, 
-0.33478079848752773, 0.7554443390468707, -0.42126007766661433, 1697826182684069087, 
0.13579910023641162, 0.8704730748872969, -0.19743100814780273, 1697826183034100255, 
0.5112300353242065, 0.8862947474880727, 0.06615925613746178, 1697826183319709841, 
0.7950802560706417, 0.8029696772115349, 0.261969329208373, 1697826183579071387, 
1.063601185422462, 0.5852692736796756, 0.525612517692397, 1697826183985066994, 
1.0465452725508406, 0.20145068298013089, 0.6827569204305005, 1697826184284100964, 
0.8701050947416986, -0.21442213804756674, 0.596058698957704, 1697826184585075438, 
0.6497733309254967, -0.5011710031786675, 0.46296129174253625, 1697826184825275781, 
0.171659917561384, -0.7052004414509646, 0.36040334709337285, 1697826185224262865, 
-0.24121471600815392, -0.8434094483900165, 0.13711993097420896, 1697826185534249676, 
-0.6240323695350787, -0.8681559666162468, -0.14121717261283526, 1697826185835075085, 
-1.030145849244268, -0.8109573990562599, -0.41119179161583685, 1697826186185077983, 
-1.1928047429516009, -0.5737338232931648, -0.6073620040935217, 1697826186475081027, 
-1.1963477875585504, -0.1907840844091198, -0.6827467273814914, 1697826186784101512, 
-1.022066346999502, 0.16282178964121222, -0.7477751469790335, 1697826187132712660, 
