e, e_dot, e_int, stamp, 
2.0209765612134394, 0.0, 0.07320780173434618, 1697828961452426641, 
2.0209765612134394, 0.0, 0.10712863222493957, 1697828961545770735, 
2.027723575141979, 0.0062818280467516014, 0.30440213447504816, 1697828961903788278, 
2.075224887794789, 0.05887839854218415, 0.44844783798923293, 1697828962204830166, 
2.130173430183416, 0.11532681480916711, 0.41071088772642045, 1697828962496813419, 
2.187126117800968, 0.1262267047510682, 0.41975031340940716, 1697828962795794324, 
2.1914704066959714, 0.06763376998778098, 0.46934745856453675, 1697828963145803498, 
2.211194601161713, 0.02234931306605493, 0.5206081853748555, 1697828963506814382, 
2.2758541346001713, 0.07996912775220685, 0.5268683276568086, 1697828963855813434, 
2.3150776588390403, 0.10689220123913683, 0.4827047030305491, 1697828964145488537, 
2.3322345923565897, 0.06417066810790577, 0.4539375235754595, 1697828964445924589, 
2.3186235494132887, 0.006250327102141635, 0.5071966207733415, 1697828964800787368, 
2.2793926573985432, -0.05622665858165309, 0.5050521898171818, 1697828965101812787, 
2.2236376481669216, -0.10872652831781011, 0.4439378993200744, 1697828965386487138, 
2.1387916955484165, -0.14388773655913514, 0.47561653270009724, 1697828965746296905, 
2.061908322714531, -0.16406282167248737, 0.4708964837274951, 1697828966046176677, 
1.9855611395196515, -0.17034949996593554, 0.4121912621191443, 1697828966345967896, 
1.896597800801943, -0.1672851866180051, 0.4356956122289761, 1697828966705869836, 
1.8325089238804062, -0.15869877957755343, 0.4062987572158757, 1697828966985845646, 
1.771420835050125, -0.14195879254895594, 0.3606624994669549, 1697828967295988231, 
1.7198354698987777, -0.12300449607234402, 0.36081983046971483, 1697828967595823422, 
1.6722997420798436, -0.10262009424229752, 0.3728316205750354, 1697828967945828100, 
1.6404784299412016, -0.081718924312915, 0.35845047998884827, 1697828968236853024, 
1.6116534596385779, -0.06763557154611764, 0.32780348099461637, 1697828968544928981, 
1.5816424508052187, -0.059843264637479576, 0.3529632910083112, 1697828968894035051, 
1.5564721877173928, -0.05645634394760104, 0.34351077043525313, 1697828969195823271, 
1.5281063837270321, -0.05850172878884922, 0.3161481574379151, 1697828969503807585, 
1.4860408960382079, -0.0708769341305719, 0.33365039861484735, 1697828969852813775, 
1.4374476937689367, -0.09359307089602253, 0.3226121096257735, 1697828970156047738, 
1.3785519418796781, -0.12116653164701896, 0.28345874895139084, 1697828970445818123, 
1.2921860009547932, -0.15000180851670875, 0.29203551029706887, 1697828970795823986, 
1.206191191146775, -0.17592746497325698, 0.2825885642054118, 1697828971101826265, 
1.1227566942390803, -0.19148948400208798, 0.23751941354345749, 1697828971386156956, 
1.0283010888296422, -0.18542994078873729, 0.2401123397512862, 1697828971745511340, 
0.9590761807577176, -0.16445035510531922, 0.22796433890429962, 1697828972045832415, 
0.8984576221136458, -0.14329928903482025, 0.19377858801332692, 1697828972349845045, 
0.8382765777068596, -0.12279885225228586, 0.19772568876899485, 1697828972705942344, 
0.794649066583612, -0.10792881252716124, 0.1794347213699318, 1697828972987801578, 
0.7469668614290041, -0.10328104480557754, 0.1558487238420659, 1697828973295312877, 
0.7096490845243123, -0.08713579222716285, 0.16469517017133392, 1697828973646212082, 
0.7076147285914924, -0.03771009025351386, 0.15652080334048538, 1697828973946208018, 
0.668341544059201, -0.04742808190373349, 0.1366832961148194, 1697828974236040671, 
0.6251918914478489, -0.0861528828357262, 0.14247491980983173, 1697828974586977303, 
0.5835979027901229, -0.08587560498268827, 0.13761304882718814, 1697828974895833310, 
0.5378323664849843, -0.09556272171259157, 0.11836496036748775, 1697828975196888632, 
0.49163163278421756, -0.09480377457725649, 0.11650223178322877, 1697828975545851815, 
0.46147423349684663, -0.07867685416774345, 0.10601496790439054, 1697828975836844527, 
0.4311161704395104, -0.06736170518773425, 0.0921825036987823, 1697828976145208357, 
0.4065663385431502, -0.05994210070787451, 0.08806007240976606, 1697828976446886892, 
0.3828750942755406, -0.04968023989385078, 0.08839726473603571, 1697828976797021414, 
0.3597415707106181, -0.04768361590787255, 0.08388981109734688, 1697828977103882599, 
0.3397369914783855, -0.04871711094760039, 0.07090095783102168, 1697828977386577902, 
0.31523219855253115, -0.04650803113733237, 0.07205292309253306, 1697828977742957627, 
0.2947436040511869, -0.04546692576694807, 0.0695700787783576, 1697828978045862175, 
0.27597845727590675, -0.04338994178607323, 0.059359502521100546, 1697828978345963388, 
0.24874852037543566, -0.03895866766607705, 0.07294592646845377, 1697828978847005441, 
0.2338004438263939, -0.034779505163247335, 0.06742904136270046, 1697828979146015377, 
0.21596913045917643, -0.03317143737442472, 0.05115290725464691, 1697828979506080945, 
0.2035871695317751, -0.031222236373471334, 0.046501132958112215, 1697828979786569256, 
0.19062104694248846, -0.02868817119824556, 0.039986488683367696, 1697828980095874060, 
0.1780037602733062, -0.027992321103465306, 0.038739450704637135, 1697828980395880264, 
0.1651269474236997, -0.026212719583116013, 0.03866797317329526, 1697828980747884579, 
0.154929744860029, -0.02320862368629811, 0.0365573413144375, 1697828981056474917, 
0.14446577054512497, -0.02158377176087126, 0.032961112446451495, 1697828981386497425, 
0.13455355465395277, -0.021202180621494576, 0.03089492135145198, 1697828981697228202, 
0.124969767662935, -0.021244432629968762, 0.027461812376310603, 1697828981998286990, 
0.11336196815311023, -0.021711161021480022, 0.026915798611242076, 1697828982346870850, 
0.10405314278955573, -0.021798966986447083, 0.024294311054103658, 1697828982636892294, 
