x, y, theta, stamp, 
-0.931918740272522, -0.08072636276483536, -1.4317491419209112, 1697826374436883017, 
-0.931918740272522, -0.08072636276483536, -1.4317491419209112, 1697826374476135128, 
-0.931918740272522, -0.08072636276483536, -1.4317491419209112, 1697826374534764037, 
-0.931918740272522, -0.08072636276483536, -1.4317491419209112, 1697826374585116750, 
-0.9312495589256287, -0.08923930674791336, -1.4924725036341746, 1697826374836105854, 
-0.9384616613388062, -0.15332983434200287, -1.8784070195916933, 1697826375175283671, 
-0.9741696715354919, -0.21789176762104034, -2.3300337372963167, 1697826375476233925, 
-1.0352044105529785, -0.25986742973327637, -2.787969078353183, 1697826375785061880, 
-1.0639280080795288, -0.26596227288246155, -2.973049655478493, 1697826376135139267, 
-1.135520577430725, -0.2646917700767517, 2.8949105797536214, 1697826376435362094, 
-1.2065496444702148, -0.2338220626115799, 2.5014186481974416, 1697826376725679527, 
-1.269556999206543, -0.16999319195747375, 2.141486591085821, 1697826377036070774, 
-1.3095808029174805, -0.07451698184013367, 1.7657356670862245, 1697826377386078062, 
-1.3161706924438477, 0.0171239972114563, 1.4955962273307435, 1697826377686914175, 
-1.3016403913497925, 0.09558579325675964, 1.2332695440848034, 1697826377976117186, 
-1.2598484754562378, 0.1876252293586731, 1.0754252344900612, 1697826378326125133, 
-1.2147852182388306, 0.26971590518951416, 1.0628957115146558, 1697826378633264769, 
-1.1710970401763916, 0.3523663878440857, 1.0981290864484445, 1697826378936206808, 
-1.1279395818710327, 0.4507131576538086, 1.2240671477078109, 1697826379286127340, 
-1.10343599319458, 0.5362091064453125, 1.3673472229014405, 1697826379576235319, 
-1.0908772945404053, 0.6276203989982605, 1.5144223105676118, 1697826379876153115, 
-1.0946789979934692, 0.7384546995162964, 1.6968950641498175, 1697826380237259255, 
-1.1121565103530884, 0.8287627100944519, 1.8282312611631748, 1697826380536260852, 
-1.1380785703659058, 0.9091730713844299, 1.960085359730444, 1697826380841286684, 
-1.1814403533935547, 0.9993628263473511, 2.0564401972712902, 1697826381172209506, 
-1.2279237508773804, 1.0828588008880615, 2.091155960134304, 1697826381480151457, 
-1.2755311727523804, 1.1638414859771729, 2.1012126001319085, 1697826381786170069, 
-1.3296390771865845, 1.2573225498199463, 2.0847174157147177, 1697826382136161880, 
-1.3737469911575317, 1.338413119316101, 2.03897281468994, 1697826382436142721, 
-1.4369652271270752, 1.4785661697387695, 1.9416740122034384, 1697826382936166696, 
-1.4682940244674683, 1.5649528503417969, 1.8786491174365554, 1697826383236153200, 
-1.4928605556488037, 1.6506224870681763, 1.8121493046971513, 1697826383527157083, 
-1.5154154300689697, 1.7560687065124512, 1.737215252565758, 1697826383876189289, 
-1.5272330045700073, 1.8345050811767578, 1.669109898868372, 1697826384186248171, 
-1.5293090343475342, 1.8549747467041016, 1.613211382437542, 1697826384486371211, 
-1.5294034481048584, 1.856877326965332, 1.6130343793255921, 1697826384837214423, 
-1.5299206972122192, 1.9044944047927856, 1.5646840433302716, 1697826385127389563, 
-1.52923583984375, 1.9433610439300537, 1.508903968274214, 1697826385433647792, 
-1.5268902778625488, 1.9762252569198608, 1.4547760337450817, 1697826385735479637, 
