kf_x, kf_y, stamp, 
4.399891506594638e-06, 2.4110812751191477e-08, 1701461887088264183, 
7.610231328625514e-06, 2.410935459259861e-08, 1701461887178972498, 
1.2148083161386532e-05, 2.4107137532795704e-08, 1701461887289310938, 
8.069534538555538e-06, 2.4109200219319563e-08, 1701461887388269049, 
-1.266794046870343e-06, 2.411385883349673e-08, 1701461887488386292, 
1.8917153036596767e-05, 2.4103537301042868e-08, 1701461887578836598, 
2.105436533542467e-05, 2.4102001477369508e-08, 1701461887689287818, 
-2.5615678984064754e-06, 2.411493503929549e-08, 1701461887788403888, 
-1.839418075186789e-05, 2.4124207887924887e-08, 1701461887899174464, 
-2.6750347425726964e-05, 2.412917646875467e-08, 1701461887999327174, 
-1.804096644292578e-05, 2.4123957239750103e-08, 1701461888089347710, 
-1.294425793452763e-05, 2.4121036349900443e-08, 1701461888188642868, 
-1.4045272002604255e-05, 2.412147972503848e-08, 1701461888299979492, 
-2.2204487864993168e-05, 2.4126237525625253e-08, 1701461888378926843, 
-1.2190783181357056e-05, 2.41209227769877e-08, 1701461888489471878, 
-4.142828268557923e-06, 2.4116814397742982e-08, 1701461888589582564, 
-1.4241978550164068e-06, 2.4115363123549974e-08, 1701461888689430125, 
1.698984563452209e-05, 2.410303338750264e-08, 1701461888799236045, 
1.9862989686683057e-05, 2.4100355451120094e-08, 1701461888889282591, 
7.245906789905453e-06, 2.410864469552546e-08, 1701461888989453049, 
-8.075384992828839e-06, 2.411952070730947e-08, 1701461889089040152, 
-1.558700457479715e-05, 2.412445322795722e-08, 1701461889129368856, 
-2.581553252520628e-05, 2.41312176348484e-08, 1701461889439321076, 
-3.529178066459572e-05, 2.4136436737592646e-08, 1701461889489414658, 
-2.8073812463016895e-05, 2.4130683525312898e-08, 1701461889789382716, 
-2.2125591346294183e-05, 2.4126652138214915e-08, 1701461889899834817, 
-2.032017322476251e-05, 2.412525103894416e-08, 1701461889980424629, 
-0.00039351371836852684, 3.070332197638217e-08, 1701461890049171303, 
0.004948739982507004, 7.844737408851976e-06, 1701461890289549006, 
0.011774015240745268, 0.00021430155073714037, 1701461890380591772, 
0.01992446104250124, 0.000746952134154898, 1701461890489347988, 
0.02854105880176751, 0.001689939534297374, 1701461890700722323, 
0.0378920975712261, 0.0031575505842419615, 1701461890799144931, 
0.047692144443880376, 0.005089511792911266, 1701461890889471387, 
0.05746628203710545, 0.007569747992364683, 1701461890989239811, 
0.06696767382938722, 0.010428925212881857, 1701461891099159708, 
0.07620036460080565, 0.013575028365834546, 1701461891199068465, 
0.08500745140314502, 0.01712365842714498, 1701461891339025638, 
0.09410322778684413, 0.020605694504027723, 1701461891498933499, 
0.10242153185305973, 0.02390878808005729, 1701461891579377869, 
0.11102484908844457, 0.02747841090585348, 1701461891689190246, 
0.1195348268911541, 0.031028785644607253, 1701461891788563130, 
0.12866171464069612, 0.03452912821229067, 1701461891889484363, 
0.13756202457531852, 0.03784107223883683, 1701461891999013243, 
0.14585052016853747, 0.04075633955034223, 1701461892089407044, 
0.15482152006788039, 0.04361928287662769, 1701461892189648118, 
0.16355598592127293, 0.04616659178375009, 1701461892299175863, 
0.17240498471276922, 0.04849762752555151, 1701461892398959990, 
0.18153902483691425, 0.05063953580795693, 1701461892488777621, 
0.1902859868812259, 0.05239123515553859, 1701461892589178446, 
0.19858069188489683, 0.05379712378398885, 1701461892689461766, 
0.20717275770193508, 0.05501725174693865, 1701461892778789906, 
0.21623405563199066, 0.05612736273782276, 1701461892848864120, 
0.22493362436971492, 0.0569327750087687, 1701461893089470722, 
0.2342420441835744, 0.05764371315831743, 1701461893198835260, 
0.2427036518293945, 0.058055061523899935, 1701461893288963802, 
0.2516827675050581, 0.058400723358608186, 1701461893489471647, 
0.26051224718635235, 0.05854291676996928, 1701461893579629383, 
0.2691691982742451, 0.05858740663396836, 1701461893690600997, 
0.27824678157909694, 0.05852234385270048, 1701461893789687332, 
0.28744648569623144, 0.05832274357433069, 1701461893899000908, 
0.2965062083667555, 0.058034973719007815, 1701461893979489148, 
0.30505146071618966, 0.05764572974165296, 1701461894090524717, 
0.3138197759463921, 0.057194804251585254, 1701461894185402886, 
0.31993631383662624, 0.05682429343676316, 1701461894284474685, 
0.3221476575613701, 0.05657975235374264, 1701461894382375508, 
0.3264156768552106, 0.05602235681652016, 1701461894495507903, 
0.3343665318015859, 0.05522818249844925, 1701461894584361383, 
0.3428724062019368, 0.054145299999534505, 1701461894684478664, 
0.3513191124105881, 0.05277686278771519, 1701461894779364148, 
0.3605652019756715, 0.05106765093228396, 1701461894890418186, 
0.3697654098110788, 0.04902238599012961, 1701461894989370537, 
0.3796896704004851, 0.04655746874229314, 1701461895089491088, 
0.3890628209255712, 0.04363174748048317, 1701461895179367462, 
0.3989972383872801, 0.04022753621795431, 1701461895290080657, 
0.40804746008993714, 0.036756465797406185, 1701461895389441553, 
0.41670548422983095, 0.032888916442413485, 1701461895489506572, 
0.4255978467495748, 0.028482179458764557, 1701461895579388223, 
0.4341246534663139, 0.023881705518193037, 1701461895691419708, 
0.4426104950268294, 0.01880646878998495, 1701461895789376236, 
0.45097833747881766, 0.01337062251197954, 1701461895890507079, 
0.4590888705356847, 0.007646094384649926, 1701461895979385679, 
0.4673669056855026, 0.0014541742614809523, 1701461896093468939, 
0.47518282219997227, -0.004936521606362645, 1701461896185392834, 
0.48270350626455427, -0.011421369262814094, 1701461896285521190, 
0.4901346866743038, -0.018163312712355998, 1701461896383436751, 
0.49715707603170206, -0.02508332796084906, 1701461896493429874, 
0.5039129388352035, -0.03196097719693746, 1701461896585436138, 
0.5106394312356445, -0.039061683445354954, 1701461896685917232, 
0.5175564619977354, -0.04651797405867122, 1701461896783278449, 
0.5239352458408407, -0.05369382946242891, 1701461896893484062, 
0.5304933565396925, -0.06109420169487333, 1701461896985517011, 
0.5370390176427621, -0.06868164398976968, 1701461897103306282, 
0.5437479355663537, -0.07653035908498368, 1701461897194786121, 
0.550152143117992, -0.08412585372318353, 1701461897292752290, 
0.5564548727535096, -0.09173268248797158, 1701461897385697232, 
0.562824521443516, -0.09941751135022932, 1701461897485704289, 
0.5690452051111705, -0.10698661856272709, 1701461897594648075, 
0.5753503703528842, -0.11463013978220365, 1701461897694391026, 
0.5816437484330675, -0.12224339543907925, 1701461897784423120, 
0.5879716614979059, -0.1298255430274234, 1701461897904240899, 
0.5944381111926007, -0.13752323812370812, 1701461897984458429, 
0.600954358421804, -0.14522527388484066, 1701461898094450619, 
0.6076053341134406, -0.1530060476629822, 1701461898184420173, 
0.6140456824382432, -0.1604623752000318, 1701461898285461519, 
0.6205711082118497, -0.1679382062822826, 1701461898384418308, 
0.626905826343449, -0.17507740349168996, 1701461898494222246, 
0.6334859218270875, -0.18241705024314672, 1701461898584437647, 
0.6401171032554783, -0.18972756233132881, 1701461898685468006, 
0.6468612463280394, -0.1970435442654355, 1701461898784426680, 
0.6538390029931399, -0.20452681729270858, 1701461898894475435, 
0.6606478896400432, -0.2117510844011041, 1701461898984425615, 
0.6674170925561079, -0.2188614319015386, 1701461899085488725, 
0.6740995632484686, -0.2257783529504815, 1701461899184429288, 
0.6811153172226538, -0.23302988308797917, 1701461899294461218, 
0.6882059549640721, -0.24027829041293847, 1701461899389508867, 
0.6952589286307889, -0.24744549457238624, 1701461899491592781, 
0.7022074515879198, -0.2544571594874596, 1701461899599420705, 
0.7093177638174631, -0.26160347889883373, 1701461899689646997, 
0.7163974801880734, -0.268700233568562, 1701461899789454296, 
0.7235275540941499, -0.27580660823329844, 1701461899891525788, 
0.7306768053476693, -0.2829058168863821, 1701461899998855891, 
0.7378480449789664, -0.29000987828678765, 1701461900089462472, 
0.745259259726346, -0.2973426294630808, 1701461900189436795, 
0.7524594578052592, -0.3044434339464012, 1701461900285569680, 
0.759622351225205, -0.3114832679352827, 1701461900379429981, 
0.7668244549793569, -0.31856652362056315, 1701461900489474653, 
0.7740102492207496, -0.3256167468234819, 1701461900589408384, 
0.781100789097048, -0.3325637836279118, 1701461900685559811, 
0.7879474752297077, -0.33927107613415397, 1701461900779474186, 
0.7949437012766273, -0.34614255427927376, 1701461900889478328, 
0.8022713372450991, -0.3533303642741807, 1701461900990457274, 
0.8093139906184416, -0.3602273272055865, 1701461901085555727, 
0.8165339169279812, -0.3673058059685192, 1701461901179493737, 
0.8234891979577184, -0.374127646649077, 1701461901289488502, 
0.8305214981355915, -0.38102653232247513, 1701461901389592917, 
0.8375011934892161, -0.38785732853779675, 1701461901485541907, 
0.8444276796170628, -0.3946476029252829, 1701461901579796192, 
0.8515654650434754, -0.40165449191403735, 1701461901689580415, 
0.8587889495674645, -0.4087406778183384, 1701461901789443415, 
0.8661008119085113, -0.41592733544080046, 1701461901886583837, 
0.8731402821325833, -0.42283918121802816, 1701461901979738844, 
0.8804249723345997, -0.4304228434684485, 1701461902089503909, 
0.8869844493425357, -0.43737597715229803, 1701461902189461254, 
0.8939491559789963, -0.4449305721474076, 1701461902286574396, 
0.9004826538943548, -0.45246811150934324, 1701461902379380270, 
0.9067230709362197, -0.46005561601047784, 1701461902489645617, 
0.9127661658521641, -0.4678344610415448, 1701461902589483048, 
0.9185106376403626, -0.47562239628281755, 1701461902686695792, 
0.9242199216864991, -0.48353288935703836, 1701461902780695852, 
0.9296518699728881, -0.4913553839126498, 1701461902889606538, 
0.9344402337265569, -0.4985951598415478, 1701461902990497350, 
0.939257358343851, -0.5059151896469067, 1701461903086609341, 
0.9432134905825487, -0.5121392479821546, 1701461903200525152, 
0.9468948619188391, -0.5179495156327184, 1701461903290724128, 
0.9506759177378438, -0.5239420440760411, 1701461903389483624, 
0.954425380354544, -0.529888435428585, 1701461903486599903, 
0.9575857796413659, -0.5348820532501048, 1701461903579785284, 
0.9600664336552157, -0.5387888477980305, 1701461903690694196, 
0.9624923828663208, -0.5426460496033647, 1701461903789483491, 
0.9648758212037114, -0.5463995612771537, 1701461903887571474, 
0.9670540820081998, -0.5498111285281332, 1701461903979892415, 
0.9689492900185623, -0.5527801409123342, 1701461904090497807, 
0.9708195152450926, -0.5556808611438107, 1701461904190520037, 
0.9724932246820299, -0.5582758687598599, 1701461904287602072, 
0.9742777052855587, -0.5610193215912049, 1701461904379700419, 
0.976056357809198, -0.5637460269318572, 1701461904490658141, 
0.977868680765937, -0.5665120906760744, 1701461904590544662, 
0.9795818606950218, -0.5691213195256838, 1701461904687611191, 
0.9811948955518138, -0.5715783026730091, 1701461904779112237, 
0.98277812492231, -0.5739813099056893, 1701461904890521736, 
0.98434399144284, -0.5763585261669504, 1701461904989506866, 
0.9859546149064123, -0.5788012155736545, 1701461905087678151, 
0.9877412734169516, -0.5815076579972446, 1701461905179341780, 
0.9894714969895649, -0.5841270091307776, 1701461905290529739, 
0.9910397517038428, -0.5865053073412672, 1701461905390535659, 
0.9926037403336668, -0.5888716961555881, 1701461905487309434, 
0.9941781480825602, -0.5912558568950899, 1701461905598236004, 
0.9958763159241336, -0.5938252342157105, 1701461905690550055, 
0.9976365556903943, -0.5964925103128578, 1701461905790632354, 
0.9992450573355662, -0.5989255187584815, 1701461905888643123, 
1.000869167840058, -0.6013820209135289, 1701461905998676435, 
1.002406010638236, -0.6037073839919926, 1701461906089817918, 
1.0039941541781967, -0.6061035037519474, 1701461906140732722, 
1.0056227828905147, -0.6085678999395135, 1701461906288677752, 
1.0067313493155947, -0.6102444399150896, 1701461906331489091, 
1.0072759680282823, -0.6110637274239187, 1701461906490527920, 
1.0075355248387674, -0.6114554901040253, 1701461906589757161, 
1.007653932860644, -0.6116342713290249, 1701461906687752759, 
1.0077294502819356, -0.6117485158152023, 1701461906751581479, 
1.0077414709276982, -0.611766550930007, 1701461906890544897, 
1.0077459868514813, -0.6117732774766633, 1701461906989766329, 
1.0077557872537206, -0.6117880758420711, 1701461907088632800, 
1.0077619302891403, -0.6117973558893173, 1701461907180565680, 
1.007759293691035, -0.6117933527939174, 1701461907291647829, 
1.0077577856380608, -0.6117910688109928, 1701461907392648161, 
1.007751369631541, -0.611781366481061, 1701461907500907961, 
1.0077513229858124, -0.6117812969877342, 1701461907598569359, 
1.0077474008124172, -0.6117753708544913, 1701461907691719673, 
1.0077434263854967, -0.6117693677908206, 1701461907792529507, 
1.0077421832743918, -0.6117674918157819, 1701461907889239251, 
1.0077469338830434, -0.6117746672526682, 1701461907980038599, 
1.0077465193635038, -0.6117740404166271, 1701461908091536025, 
1.0077369178141495, -0.6117595444095054, 1701461908191520090, 
1.0077338876486834, -0.6117549720794062, 1701461908290507794, 
1.0077288927049264, -0.6117474342180043, 1701461908380281577, 
1.007725001738752, -0.6117415633082457, 1701461908491514549, 
1.0077202289552782, -0.6117343620284342, 1701461908590510952, 
1.007726042436431, -0.6117431352035452, 1701461908690617551, 
1.0077230031038138, -0.6117385492872471, 1701461908780376798, 
1.007715167885138, -0.611726728318799, 1701461908890420738, 
1.007717518268606, -0.6117302750638609, 1701461908990517274, 
1.0077241284693461, -0.6117402474197204, 1701461909089967867, 
1.0077238493718066, -0.6117398261880294, 1701461909180474652, 
1.0077384429533687, -0.6117618403998929, 1701461909290521448, 
1.0077400732406365, -0.6117642990026685, 1701461909390532268, 
1.0077385954156723, -0.6117620695936894, 1701461909489920381, 
1.0077442220093324, -0.6117705565453281, 1701461909580384469, 
1.0077468542445622, -0.6117745266878929, 1701461909690544870, 
1.0077418346877172, -0.6117669554778518, 1701461909790543791, 
1.007743630383036, -0.6117696639730285, 1701461909889755108, 
1.0077518409621007, -0.6117820477861923, 1701461909980588714, 
1.007749966626665, -0.6117792206609957, 1701461910090624643, 
1.0077428021705226, -0.6117684148545136, 1701461910190629436, 
1.0077402584566049, -0.6117645784064722, 1701461910290663283, 
1.0077441378409788, -0.611770429439011, 1701461910330733167, 
1.007747244403912, -0.6117751147862739, 1701461910449966697, 
1.0077477437580935, -0.6117758678834176, 1701461910589897532, 
1.0077477549189022, -0.6117758846976447, 1701461910690024824, 
1.0077544305366564, -0.6117859528177033, 1701461910780590180, 
1.0077535254733483, -0.6117845877739038, 1701461910939891293, 
1.0077605383220962, -0.6117951644369324, 1701461911090619809, 
1.0077615953532422, -0.6117967585984314, 1701461911181561351, 
1.007765478586764, -0.6118026151883599, 1701461911290143116, 
1.007764679539519, -0.6118014100851923, 1701461911389980238, 
1.0077591355956066, -0.6117930488514508, 1701461911490667009, 
1.0077502962056772, -0.6117797175510915, 1701461911600176208, 
1.0077496448094327, -0.6117787351568513, 1701461911690209589, 
1.0077471257906974, -0.6117749360637155, 1701461911740773512, 
1.0077495048172533, -0.611778524036511, 1701461911900878490, 
1.0077606055288073, -0.6117952657294023, 1701461912000353857, 
1.0077597930726445, -0.6117940403965724, 1701461912089895304, 
1.007753134609316, -0.6117839983524628, 1701461912190003905, 
1.0077517775438964, -0.6117819516838395, 1701461912400274567, 
1.00775156359383, -0.6117816290147893, 1701461912490124867, 
1.007761867370595, -0.6117971687453821, 1701461912589996038, 
1.0077606361411726, -0.6117953118493911, 1701461912691284185, 
1.0077545647758297, -0.6117861552725522, 1701461912781686312, 
1.0077539824941846, -0.6117852771020533, 1701461912890083877, 
1.0077542411689262, -0.6117856672248192, 1701461912989760513, 
1.0077591337728142, -0.6117930460343458, 1701461913090587783, 
1.007761098366789, -0.6117960089458673, 1701461913180399234, 
1.007764320922214, -0.6118008690578661, 1701461913289777517, 
1.007762063874215, -0.6117974650771483, 1701461913390567855, 
1.0077575272634023, -0.6117906231833373, 1701461913490583362, 
1.007756420603972, -0.6117889541692739, 1701461913580554021, 
1.0077557942082667, -0.611788009469402, 1701461913690615139, 
1.0077527559940744, -0.611783427374054, 1701461913740605412, 
1.0077453401573537, -0.6117722431471382, 1701461913890590366, 
1.0077448186489826, -0.6117714566348242, 1701461913929782724, 
1.0077406634352646, -0.611765189932801, 1701461914290598584, 
1.0077367993132111, -0.6117593622430904, 1701461914330733845, 
1.0077366602872135, -0.6117591525719436, 1701461914590581884, 
1.007743461642385, -0.6117694100606005, 1701461914690708452, 
1.0077439654363327, -0.6117701698580563, 1701461914800520423, 
1.00773956471408, -0.61176353289425, 1701461914891639122, 
1.0077361421724775, -0.6117583711782147, 1701461915091681717, 
1.0077329542229543, -0.6117535632669422, 1701461915180519534, 
1.0077313174916114, -0.6117510948284363, 1701461915290880856, 
1.0077234146501006, -0.6117391761449423, 1701461915390644356, 
1.0077188935024504, -0.6117323575710829, 1701461915490020594, 
1.0077156066125825, -0.6117274004448034, 1701461915580098145, 
1.0077171316930134, -0.611729700498455, 1701461915691647930, 
1.0077243504153877, -0.6117405874305881, 1701461915790614761, 
1.0077296956253203, -0.6117486488229207, 1701461915890677019, 
1.0077279729600916, -0.6117460507829013, 1701461915980104252, 
1.0077273624911618, -0.6117451301025185, 1701461916091640295, 
1.007729224777187, -0.6117479387144286, 1701461916190603031, 
1.0077345393696724, -0.6117559539328026, 1701461916291686764, 
1.00772900995824, -0.6117476147347337, 1701461916380262033, 
1.0077340468140592, -0.6117552110843362, 1701461916491725776, 
1.007735322977895, -0.6117571357352897, 1701461916590614867, 
1.007731149823729, -0.6117508419789841, 1701461916690703803, 
1.0077326747836957, -0.6117531418521897, 1701461916780190247, 
1.0077377709099455, -0.6117608275927985, 1701461916892634289, 
1.0077421898979155, -0.6117674921055298, 1701461916990609993, 
1.0077422031534842, -0.6117675120972589, 1701461917090727458, 
1.0077406276569658, -0.61176513600651, 1701461917179932128, 
1.0077395956040724, -0.6117635795120946, 1701461917291839045, 
1.0077503823004743, -0.611779847508526, 1701461917390616329, 
1.0077568068489087, -0.6117895367157218, 1701461917491717029, 
1.0077537145456656, -0.6117848730470357, 1701461917580201097, 
1.007764537165756, -0.611801195222641, 1701461917689909594, 
1.007764352593817, -0.6118009168592529, 1701461917789807266, 
1.0077573842595078, -0.6117904075397477, 1701461917889788187, 
1.0077560763701012, -0.6117884350407048, 1701461917980012927, 
1.0077597761573593, -0.6117940148888666, 1701461918090663538, 
1.0077552550264937, -0.6117871963279288, 1701461918190623656, 
1.007756472572369, -0.6117890325742347, 1701461918289741810, 
1.0077580938953727, -0.61179147777515, 1701461918384265151, 
1.0077585603770518, -0.6117921813008863, 1701461918494681162, 
1.0077530935535026, -0.6117839364896878, 1701461918586632841, 
1.007757833858082, -0.611791085610434, 1701461918686748835, 
1.0077592626202145, -0.6117932403922602, 1701461918784062995, 
1.0077616258548008, -0.611796804516767, 1701461918895676698, 
1.0077679165793805, -0.6118062918942584, 1701461918986701835, 
1.0077625264163868, -0.6117981626930661, 1701461919085775787, 
1.0077627340599025, -0.6117984758291565, 1701461919185160167, 
1.0077623143589063, -0.611797842868296, 1701461919295681264, 
1.0077605656020499, -0.6117952054761849, 1701461919385643061, 
1.0077570541917154, -0.6117899097266115, 1701461919490804169, 
1.0077544702201777, -0.6117860126991637, 1701461919580302216, 
1.0077437392449413, -0.6117698287353353, 1701461919690506412, 
1.0077413972632183, -0.6117662966642935, 1701461919790645547, 
1.0077386187207134, -0.6117621061926152, 1701461919889771823, 
1.0077376322601863, -0.6117606184572828, 1701461919931604243, 
1.007736601165423, -0.6117590634067828, 1701461920090682980, 
1.0077366661776344, -0.6117591614551029, 1701461920190649543, 
1.0077388066947623, -0.6117623896858533, 1701461920289793554, 
1.0077377331902246, -0.6117607706750113, 1701461920380087603, 
1.0077369450041378, -0.6117595819684485, 1701461920490691848, 
1.0077336037896167, -0.6117545428999336, 1701461920590653562, 
1.0077356135273872, -0.6117575738952786, 1701461920690801046, 
1.0077365873006607, -0.6117590424961152, 1701461920780322704, 
1.0077315801294384, -0.6117514909068273, 1701461920880727089, 
1.0077276975506313, -0.6117456353767884, 1701461920990657760, 
1.0077268896111722, -0.6117444168789468, 1701461921091808025, 
1.00773443126077, -0.6117557908538893, 1701461921180378574, 
1.007739224824086, -0.6117630202896491, 1701461921290704013, 
1.007737962883151, -0.6117611170873147, 1701461921390671442, 
1.0077370152706586, -0.6117596879409035, 1701461921491846960, 
1.0077314696781687, -0.6117513243285003, 1701461921581278527, 
1.0077324991646495, -0.6117528769535162, 1701461921679868276, 
1.0077347250073005, -0.6117562338689283, 1701461921790678488, 
1.0077351353749724, -0.6117568527711313, 1701461921885833307, 
1.0077422707134607, -0.6117676139582111, 1701461921980490072, 
1.007737617334285, -0.6117605959428483, 1701461922091719701, 
1.0077398796646029, -0.6117640078875527, 1701461922190683944, 
1.0077455240529283, -0.6117725205007967, 1701461922285911995, 
1.0077471934334117, -0.6117750381853079, 1701461922380472770, 
1.007749074452833, -0.611777875053616, 1701461922491728789, 
1.0077480296650214, -0.6117762993510834, 1701461922589847945, 
1.0077427125920564, -0.61176828037608, 1701461922685922725, 
1.007740705859032, -0.6117652539145841, 1701461922779780039, 
1.0077437439968213, -0.611769835894127, 1701461922890744639, 
1.0077457033183994, -0.6117727908527899, 1701461922990704012, 
1.0077443807156832, -0.6117707961641882, 1701461923086931454, 
1.007744460124374, -0.6117709159237815, 1701461923179796476, 
1.0077446889591246, -0.6117712610474593, 1701461923291723009, 
1.0077448069287174, -0.6117714389638126, 1701461923390698630, 
1.0077462318632606, -0.6117735879881256, 1701461923486954316, 
1.0077521170164951, -0.6117824637196236, 1701461923531142973, 
1.0077454527055174, -0.6117724128968246, 1701461923581285061, 
1.0077455528927264, -0.6117725639967068, 1701461923790957657, 
1.007753803432963, -0.6117850070980282, 1701461923886997574, 
1.0077547940050435, -0.611786501033148, 1701461923981473363, 
1.007748270454399, -0.6117766625042173, 1701461924190745897, 
1.0077427292374468, -0.6117683054920569, 1701461924286050784, 
1.0077420298942084, -0.6117672507773885, 1701461924381639776, 
1.0077450451935919, -0.6117717983247764, 1701461924491633093, 
1.0077440764214893, -0.6117703372650102, 1701461924591680492, 
1.0077458210997805, -0.6117729685159752, 1701461924687007530, 
1.007748165325504, -0.6117765039813682, 1701461924781722298, 
1.007745217758562, -0.6117720585928529, 1701461924890755067, 
1.0077472989349392, -0.6117751973375052, 1701461924990800062, 
1.0077546110393245, -0.6117862251384247, 1701461925087911239, 
1.0077611511483993, -0.6117960886398905, 1701461925202706890, 
1.0077677272743848, -0.6118060064431075, 1701461925290768423, 
1.0077666246091836, -0.6118043434437632, 1701461925391736842, 
1.0077714249451635, -0.6118115830839341, 1701461925487927417, 
1.0077674948010764, -0.6118056558356404, 1701461925581163014, 
1.0077627907582545, -0.6117985614280115, 1701461925690989878, 
1.0077587174657099, -0.6117924183006552, 1701461925790769340, 
1.0077490390618409, -0.6117778218328108, 1701461925837907646, 
1.00774574812267, -0.6117728586126415, 1701461925997786801, 
1.007739558310691, -0.6117635234605078, 1701461926090960187, 
1.0077345686760155, -0.6117559983573473, 1701461926190997866, 
1.0077386614671984, -0.6117621708963344, 1701461926238075601, 
1.0077355111929331, -0.6117574198185419, 1701461926381602118, 
1.0077371733626916, -0.6117599266159107, 1701461926491516814, 
1.0077437172715171, -0.6117697957868838, 1701461926590984710, 
1.007749630292486, -0.6117787134813532, 1701461926688163964, 
1.007746625043738, -0.6117741811260178, 1701461926781539267, 
1.0077442633040856, -0.6117706192807021, 1701461926890857974, 
1.0077402062723966, -0.6117645006902211, 1701461926990792547, 
1.0077424995795317, -0.611767959330034, 1701461927088941313, 
1.0077442644727945, -0.6117706210433966, 1701461927181372742, 
1.0077457575797508, -0.6117728728635813, 1701461927290851197, 
1.007745011824655, -0.6117717481571116, 1701461927390753505, 
1.0077417076803807, -0.6117667650298111, 1701461927488916940, 
1.0077371901241576, -0.6117599519091799, 1701461927581239991, 
1.0077370813466398, -0.6117597878587202, 1701461927690867937, 
1.0077428015589254, -0.6117684147549243, 1701461927790768391, 
1.0077494508273024, -0.6117784427987695, 1701461927888745764, 
1.0077524811458636, -0.6117830129511277, 1701461927980745690, 
1.0077451575142733, -0.6117719678714967, 1701461928091737496, 
1.0077434731589565, -0.6117694276196793, 1701461928190763047, 
1.007743084909667, -0.6117688420830281, 1701461928288786807, 
1.0077416255866123, -0.6117666412185786, 1701461928381447950, 
1.0077435829958516, -0.6117695932704881, 1701461928491742260, 
1.0077417001514388, -0.6117667536757253, 1701461928592760218, 
1.0077351778632722, -0.6117569171205546, 1701461928688750061, 
1.0077303376388445, -0.6117496173603528, 1701461928782402682, 
1.0077352672270232, -0.611757051895039, 1701461928891746676, 
1.007733688203094, -0.6117546704979704, 1701461928992755653, 
1.0077339945864023, -0.61175513256931, 1701461929089749402, 
1.00772790497206, -0.6117459485595311, 1701461929182379052, 
1.007731065754354, -0.6117507154807058, 1701461929291752198, 
1.0077327406060268, -0.6117532413979208, 1701461929392766431, 
1.007731594007183, -0.6117515121653503, 1701461929489766580, 
1.007732956418651, -0.6117535668802376, 1701461929582089210, 
1.007733462181093, -0.6117543296594664, 1701461929692559775, 
1.0077329617130715, -0.611753574896338, 1701461929793569271, 
1.0077325270738182, -0.6117529194062109, 1701461929891213564, 
1.0077361048193814, -0.6117583151492966, 1701461930001540343, 
