e, e_dot, e_int, stamp, 
2.04184128592447, 0.0, 0.2014149895660001, 1697825795221676232, 
2.0418383906261703, -4.703204581853008e-06, 0.520436420130996, 1697825795426876626, 
2.078150565376686, 0.03457513190894116, 1.1404164775549115, 1697825795776908898, 
2.13749501463599, 0.0993938188912643, 1.3667100270190495, 1697825796082112836, 
2.1730690396116885, 0.10566948597238375, 1.2680460604697747, 1697825796372355464, 
2.180495722803966, 0.048853071794945246, 1.2977398368321915, 1697825796681894635, 
2.1664616348228103, -0.005368254941321047, 1.4334027621848267, 1697825797031893942, 
2.1558159490116555, -0.025154260074114265, 1.4111449577766113, 1697825797332914542, 
2.1332977315967616, -0.033225225970993116, 1.4012249729402757, 1697825797683063623, 
2.078787187907078, -0.08403756968500482, 1.3593429649591189, 1697825797973318496, 
1.9937256589668313, -0.15520370295810737, 1.2338024670292227, 1697825798279505837, 
1.903100142696039, -0.19238968699495138, 1.212885960046273, 1697825798582236424, 
1.7993025529846387, -0.1987404217927781, 1.2386821434936588, 1697825798931886928, 
1.7222548512133706, -0.18757460017640604, 1.1562711229149993, 1697825799221689392, 
1.6451324713155666, -0.17414381266717072, 1.0167944115110064, 1697825799522281031, 
1.5507522587417475, -0.17397959895467788, 1.0758373988543821, 1697825799877935955, 
1.4623188992214589, -0.1854153321484718, 1.0243069544811854, 1697825800181960407, 
1.3717936313919987, -0.19755991344835047, 0.8827781300608024, 1697825800481907689, 
1.2737708341696992, -0.19660079388277837, 0.8767675155059039, 1697825800822266451, 
1.1961330781735164, -0.18231918914982304, 0.8197744169418573, 1697825801122073455, 
1.1211850543903428, -0.1669495737654129, 0.7297702331843803, 1697825801431917373, 
1.0337761018162683, -0.16385416665758856, 0.737171254443898, 1697825801782011257, 
0.9527477506657559, -0.17638554618638747, 0.6629938520025906, 1697825802071932772, 
0.8624769707818252, -0.19346871386992026, 0.5602102189549367, 1697825802371913037, 
0.7705848946054671, -0.19879372484056512, 0.5266390387103691, 1697825802682927915, 
0.6789889689214608, -0.18596708111648982, 0.5086729445703781, 1697825803031941273, 
0.6121975015243035, -0.16165685814990302, 0.4461410756730951, 1697825803332089723, 
0.5379067512071408, -0.14476493487610378, 0.39689041908681094, 1697825803682903861, 
0.47080075307770197, -0.14769867942349366, 0.34628080146400925, 1697825803972992429, 
0.3933370091131999, -0.16067298998410526, 0.27998415750040817, 1697825804281995020, 
0.31288866215866146, -0.17292748932344182, 0.23896737329645298, 1697825804582071465, 
0.22922526716065636, -0.16882479552041585, 0.20300553648367964, 1697825804933035694, 
0.18101626753843417, -0.13453599512648848, 0.1549281284247317, 1697825805224811026, 
0.1630401284573763, -0.0752078499807343, 0.11263222298535697, 1697825805522443468, 
0.15682114043426912, -0.02684544894511848, 0.10124939139546887, 1697825805831243042, 
0.15176762720297002, -0.011498127164587738, 0.10388956225598373, 1697825806183278055, 
0.1448901855769837, -0.012667569822544395, 0.09717537953679932, 1697825806474108905, 
0.12453721495513821, -0.027319073563341484, 0.08983817596884576, 1697825806823158657, 
0.10096154039694484, -0.04563563618893546, 0.08012811647541167, 1697825807123114107, 
0.08493634904057344, -0.04343823586268781, 0.06310274974269743, 1697825807432974514, 
0.08525652157263874, -0.016934218150687647, 0.05964062989636726, 1697825807782966510, 
0.09414354046477601, 0.01051891418407398, 0.05639352227362209, 1697825808072994427, 
0.1011949963043628, 0.018046492591242257, 0.05519504469026281, 1697825808373087858, 
0.10351707789255765, 0.010330399028013632, 0.0607639373228301, 1697825808682960588, 
0.09905754154495088, -0.0017983759117592218, 0.06641152025183494, 1697825809028961752, 
0.0848549998695819, -0.019716428150731147, 0.0625651389403624, 1697825809335974071, 
0.06546945979878699, -0.037920795208184546, 0.049394050480429844, 1697825809623159211, 
