imu_ax (m/s^2), imu_ay (m/s^2), kf_ax (m/s^2), kf_ay (m/s^2), odom_v (m/s), odom_w (rad/s), kf_vx (m/s), kf_w (rad/s), odom_x (m), odom_y (m), kf_x (m), kf_y (m), odom_th (rad), kf_th (rad), stamp, 
0.0006921291351318359, 0.017869293689727783, 6.466438603007233e-05, -1.0112458823793964e-16, 0.0, -1.7247623329552653e-09, 5.9194787651109895e-08, -1.708336025022358e-09, -1.5629975678166375e-05, 1.800065911083948e-05, -5.919478765110978e-07, 0.0, -0.00017999201717025057, -1.6426307932907288e-10, 1700253331658757506, 
0.00641632080078125, 0.0026889443397521973, 0.0005520528546006373, -9.413442462314388e-12, 0.0, -1.2686186892096885e-06, 8.904706459746413e-06, -1.0571311367609599e-06, -1.5629975678166375e-05, 1.800065911083948e-05, -6.520209595029866e-06, 1.7702349994190208e-17, -0.00017999207704003214, -4.142407594712354e-08, 1700253331688822150, 
-0.005800127983093262, -0.0014302730560302734, 5.707404761478294e-05, -7.930389355109992e-13, 0.0, -3.761392974865885e-07, 1.6089356614165797e-06, -4.928966114237109e-07, -1.5629975678166375e-05, 1.800065911083948e-05, -1.0300570683236888e-06, 3.311504265232733e-15, -0.00017999218150245534, -1.3362525756909067e-07, 1700253331755751642, 
0.026672303676605225, 0.0013170838356018066, 0.0015688089867432653, -7.850381195789917e-12, 0.0, -2.1376472147949244e-07, 3.000298884341183e-05, -2.6165330516775275e-07, -1.5629975678166375e-05, 1.800065911083948e-05, -1.782532747486574e-05, -1.7559670748925175e-14, -0.00017999217472545299, -1.7799662576738508e-07, 1700253331849071475, 
-0.11917054653167725, 0.09332925081253052, -0.004840796831918079, 2.9742102066028235e-08, -2.7682567050281764e-05, -0.0003193631418980658, -0.00011239904381874936, -0.00026461170002468415, -1.7017046047840267e-05, 1.959838300535921e-05, 4.857142836789057e-05, -2.8715897286196868e-12, -0.00019596641668321089, -5.704371536087769e-06, 1700253331948881436, 
-0.07465678453445435, -0.06671959161758423, 0.05726096713482798, 0.018411328918629486, 0.07310593885048373, 0.3600146472454071, 0.06174144082984531, 0.29820050635633366, 0.005722470581531525, 0.0002725183730944991, 0.0006299304091618184, -1.742836920943821e-08, 0.030340956725615213, 0.006154159078169513, 1700253332058760266, 
0.3592449426651001, 0.0512465238571167, 0.12847812394570346, 0.07021355990412527, 0.13741343642022738, 0.6064093708992004, 0.12684712763253272, 0.5535289699860533, 0.01757090538740158, 0.0008713071001693606, 0.0073011458966220745, 4.979053852512302e-05, 0.08440266862307927, 0.04126295597149191, 1700253332154739460, 
-0.3534403443336487, -0.34559935331344604, 0.13928436357065926, 0.11354235775740755, 0.1798243994788061, 0.6776933670043945, 0.17299258187221728, 0.6563423502244551, 0.033137958496809006, 0.0027142176404595375, 0.020536248585545685, 0.0006021670330141827, 0.14627821489143175, 0.09874522331846915, 1700253332248833566, 
-0.4201684594154358, 0.5348259210586548, 0.08486429629264715, 0.09604097021052493, 0.14423617739229833, 0.6331165432929993, 0.15073183450735295, 0.6371644750720519, 0.06517168134450912, 0.008721521124243736, 0.037477989909599496, 0.002241902849860346, 0.2819620934464623, 0.16398231186602186, 1700253332458747896, 
-0.029004275798797607, -0.026070356369018555, 0.07381567983397669, 0.1028373677369777, 0.1502089741316453, 0.6875969767570496, 0.1514702058797467, 0.678928025083831, 0.0784333273768425, 0.012816461734473705, 0.052279226831848935, 0.004681761530167849, 0.3477336832621237, 0.22856370542471385, 1700253332554777257, 
