imu_ax, imu_ay, kf_ax, kf_ay, odom_v, odom_w, kf_vx, kf_w, odom_x, odom_y, kf_x, kf_y, odom_th, kf_th, stamp, 
0.008556962013244629, 0.007167339324951172, 0.00818421709326865, -5.5294053603991597e-11, 0.0, -3.574726179067511e-06, 1.6171146202862372e-05, -3.41930330171675e-06, -0.2894148826599121, -1.9842816591262817, -0.28941592600902794, -1.9842653408314395, -1.3685158267487874, -1.3685238492097862, 1700248022134358545, 
-0.007728517055511475, -0.015010237693786621, -0.0037072491104472114, -4.3433874224149686e-10, 0.0, -8.79987419466488e-06, 5.69898699911488e-05, -7.621332393089417e-06, -0.2894148826599121, -1.9842816591262817, -0.28941535644605487, -1.9842681181406798, -1.3685161192015682, -1.3685241499434968, 1700248022174998655, 
-0.007638156414031982, -0.03165715932846069, -0.00658863990156249, 1.5270191460989221e-10, -1.2071465193339758e-07, 0.0, -4.54940264923577e-05, -3.3565266999513395e-06, -0.2894149124622345, -1.9842816591262817, -0.2894141073726141, -1.9842742088996093, -1.3685160967050218, -1.368524437184391, 1700248022224598039, 
0.004871547222137451, 0.008864998817443848, 0.001802384097457952, 8.110473316391595e-11, 0.0, 0.0, -6.790487030976277e-05, -1.1943875718183269e-06, -0.2894149124622345, -1.9842816591262817, -0.28941395957601973, -1.9842749295909683, -1.368516072221952, -1.3685245632526732, 1700248022274377884, 
-0.1378387212753296, 0.3351125121116638, -0.10042043069100656, -7.109881469123525e-05, -0.0007374473401311026, 0.10451050847768784, -0.0009295103784674446, 0.0764906087530312, -0.2894352674484253, -1.9842407703399658, -0.28941225603671494, -1.9842832437438502, -1.3622145361203004, -1.3671038724043945, 1700248022384868383, 
-0.13748878240585327, -0.11920881271362305, -0.1275097290540127, 0.004721209623267338, 0.01920585328209269, 1.1029425859451294, 0.005702033808716768, 0.8279869572239239, -0.28886425495147705, -1.985000729560852, -0.28937714709941664, -1.9844545255276909, -1.2710598470411054, -1.3494710308290605, 1700248022484673781, 
0.2901310324668884, -0.07207846641540527, 0.17814518744522095, -0.015993438403181088, 0.02506224970806317, 1.019248366355896, -0.01652636616200242, 0.9677528772146751, -0.288298636674881, -1.989108920097351, -0.2893936501955736, -1.9843708023890725, -1.1138235869158957, -1.3055110629781432, 1700248022625351842, 
0.19749903678894043, -0.016687512397766113, 0.19238236626580463, 0.009022343112100614, 0.040789821566209895, 0.9723603129386902, 0.009287667571318744, 0.9714326059604589, -0.28721684217453003, -1.9920539855957031, -0.28955467830312853, -1.983789085576198, -1.0190537066396648, -1.2570566213641867, 1700248022723361097, 
0.23792600631713867, 0.06840723752975464, 0.22587103138715367, 0.05480873144957531, 0.05424655747367005, 1.0177236795425415, 0.0545120886198088, 1.005441780663284, -0.28457480669021606, -1.9961497783660889, -0.28929441136343864, -1.984607217700601, -0.9276238484716013, -1.2078592253744522, 1700248022815139515, 
-0.021408557891845703, 0.15021562576293945, 0.045004489930424524, 0.09805590046226818, 0.0630523032436772, 0.9742183089256287, 0.09958769416041977, 0.9846186447927582, -0.280443012714386, -2.0019145011901855, -0.28819318007254946, -1.9875218787329731, -0.8088351708340582, -1.1579694455928586, 1700248022932403897, 
0.36308085918426514, 0.11474192142486572, 0.2777993552220117, 0.09316946748141236, 0.06654410907546078, 1.010013461112976, 0.09272523707349213, 1.0047908252590192, -0.27595797181129456, -2.006410837173462, -0.2862472998312523, -1.9919577646166575, -0.716337903660386, -1.1083656659576873, 1700248023024362415, 
0.4735119938850403, 0.18143337965011597, 0.4211493861390187, 0.12747099698577286, 0.08081247513898536, 0.995690107345581, 0.12725208028788554, 1.0017203388533378, -0.27023258805274963, -2.0112991333007812, -0.2840925805545372, -1.9962843320734711, -0.617053798732273, -1.0581952880228693, 1700248023122421587, 
-0.02548229694366455, -0.23162180185317993, 0.09347403625636713, -0.02820367599541294, 0.12017560615120161, 1.138702392578125, -0.026055886553160268, 1.0824301041482762, -0.26162394881248474, -2.016855239868164, -0.28184329134278996, -2.000235154348862, -0.51743772702589, -1.0065138981924586, 1700248023214316362, 
0.021001756191253662, 0.07784998416900635, 0.0409172808193599, 0.12939934523942107, 0.15176527588783748, 1.553202748298645, 0.0907054527078396, 1.4265883844515246, -0.24129724502563477, -2.0256545543670654, -0.28208562285092953, -1.999859215247645, -0.2895051291832025, -0.946239598706386, 1700248023374383496, 
