imu_ax, imu_ay, kf_ax, kf_ay, odom_v, odom_w, kf_vx, kf_w, odom_x, odom_y, kf_x, kf_y, odom_th, kf_th, stamp, 
-0.02751392126083374, -0.0019667744636535645, -0.025116884938194722, -0.0, 0.0, 0.0, -0.00010399289902989219, 0.0, -2.2788448333740234, -2.5010082721710205, -2.2788179912564583, -2.501052804535507, -1.0283830734566535, -1.0283533520638233, 1700248522783390193, 
-0.0023112893104553223, -0.009120762348175049, -0.011755328017919417, -2.0533683091037808e-10, 0.0, 0.0, -0.0003696933637637443, 5.554247142007134e-07, -2.2788448333740234, -2.5010082721710205, -2.278811975662988, -2.5010627846946734, -1.0283830734566535, -1.0283533170293413, 1700248522833382837, 
0.0011884570121765137, 0.013123035430908203, -0.00501218018073057, 7.825308551923584e-10, 0.0, 0.0, -0.00034640920571820495, -2.258978232319055e-06, -2.2788448333740234, -2.5010082721710205, -2.278813009518121, -2.5010610694757545, -1.0283830734566535, -1.0283534609250067, 1700248522883355814, 
-0.07987403869628906, -0.014710843563079834, -0.0428035097577212, -1.3549217861767543e-09, 0.0, 0.0, -0.0009306794429711471, 1.4558415321297256e-06, -2.2788448333740234, -2.5010082721710205, -2.2787820372172, -2.5011124540167047, -1.0283830734566535, -1.0283533635640232, 1700248522923359880, 
0.04298686981201172, 0.04948908090591431, 0.0002078754823471446, -1.1871142981114546e-05, -0.0002263750403369734, 0.025664817541837692, -0.0009243611883574159, 0.012842537236131144, -2.2788941860198975, -2.5010249614715576, -2.278795102260025, -2.5010908227111095, -1.027115695527322, -1.0276653147687294, 1700248523023868139, 
0.06450968980789185, -0.1465587615966797, 0.03249462035916565, 0.003681418627636971, 0.01625017481878717, 0.9980168342590332, 0.007278279779490752, 0.5058088915475235, -2.2782845497131348, -2.501378297805786, -2.2786334285657857, -2.501360887257615, -0.9391301897125437, -1.001461125488275, 1700248523134397488, 
0.5288204550743103, -0.023611247539520264, 0.28064790561061187, 0.012091121646568314, 0.031017709012467098, 1.0412590503692627, 0.015632622367650627, 0.7734544699032122, -2.2764699459075928, -2.504823923110962, -2.2784906367474798, -2.5015711377505463, -0.7735023471263311, -0.9625360457281521, 1700248523283376845, 
0.09233105182647705, 0.06273144483566284, 0.18686341588539523, 0.04151461423541616, 0.052187296543937015, 0.9532153010368347, 0.04807614630213945, 0.8635179278828491, -2.27372407913208, -2.508121967315674, -2.2774802065991198, -2.5030708102733366, -0.6849085849792252, -0.9193182573013262, 1700248523374456088, 
0.5986562967300415, -0.004683434963226318, 0.3923197870986875, 0.037694749451145274, 0.05080571680264136, 1.0065990686416626, 0.040356060246184475, 0.934054246653306, -2.2695064544677734, -2.511420249938965, -2.276611964302725, -2.5041276077066157, -0.5902534971244235, -0.8725955735813609, 1700248523473436895, 
0.4034978151321411, -0.07625514268875122, 0.3971892546591612, 0.020259594581222916, 0.06574830057098316, 1.0068565607070923, 0.02091500422480788, 0.9686631837823123, -2.2638957500457764, -2.515289068222046, -2.276225964511815, -2.504497560857782, -0.47699118726109285, -0.8241388470197692, 1700248523583316199, 
