e, e_dot, e_int, stamp, 
1.6238547134557333, -8.853116671819714e-07, 0.1644151777449644, 1697825950431989575, 
1.6238546680869916, -7.112034185164634e-07, 0.15915389699143634, 1697825950480902015, 
1.584673113505962, -0.05218717743637075, 0.48191239838446726, 1697825950731166471, 
1.3872895707176902, -0.27824943195028656, 0.8292540479164098, 1697825951022212070, 
1.0613247890666262, -0.5373459822873549, 0.8605694494026628, 1697825951371266728, 
0.7611327019301797, -0.6342669497060321, 0.7049312938701553, 1697825951681078280, 
0.48258710424255713, -0.6307704713851995, 0.46982687022035363, 1697825951982743232, 
0.25048504037149866, -0.5301026829334573, 0.32358081380950304, 1697825952330749872, 
0.18266202974882528, -0.30035351004818117, 0.19465709239157242, 1697825952620451525, 
0.18004997708851112, -0.08085934235479252, 0.1222883704841612, 1697825952929032452, 
0.24355472339345385, 0.05718994379498169, 0.13364490348690825, 1697825953281768880, 
0.3168689374339446, 0.14170211999954768, 0.1609025626169413, 1697825953580922895, 
0.3530803417552182, 0.12102960741118775, 0.18452356681810322, 1697825953887754950, 
0.35782760958286586, 0.04492727290195555, 0.2021297370878844, 1697825954170923719, 
0.30368013754303624, -0.04511145281856687, 0.21616472142252413, 1697825954526924847, 
0.23223270167766996, -0.1290759836421925, 0.1965830486376546, 1697825954830789955, 
0.13664131618228703, -0.16937628754649917, 0.14662053025858043, 1697825955180941460, 
0.07038931724132658, -0.16718731637606687, 0.09371187047880443, 1697825955470806066, 
0.026748156090846464, -0.12404132095394908, 0.046276720070920145, 1697825955774794138, 
0.011001112835180127, -0.06255861557377314, 0.023824822309094315, 1697825956131758548, 
0.028437490359501272, 0.004731486314453849, 0.014472892546262826, 1697825956430796609, 
0.0564818051002538, 0.05048531531336856, 0.0191876498022552, 1697825956731870145, 
0.10501488651917734, 0.07612639767205405, 0.0417831457314676, 1697825957090759107, 
0.14799164934653453, 0.09605120039255828, 0.06601653163967906, 1697825957371796012, 
0.2137579715582909, 0.12192200455297382, 0.09180098029023269, 1697825957680784562, 
0.25692204483425796, 0.11203754166672115, 0.1359326621712531, 1697825958030946914, 
0.2714263520770004, 0.05718694516500459, 0.16091531343442186, 1697825958331292307, 
0.25072172651128977, -0.007683805695702224, 0.15336144857160544, 1697825958621502670, 
0.18624674192564816, -0.08512139039334987, 0.1512608406645217, 1697825958971870850, 
0.06323967316409318, -0.1945039284506299, 0.10975860031591965, 1697825959279780242, 
-0.0015095438827437135, -0.20439705243989026, 0.050496400848016786, 1697825959582771382, 
-0.09884618068155193, -0.1643202988120025, -0.00806088981400766, 1697825959931322325, 
