imu_ax (m/s^2), imu_ay (m/s^2), kf_ax (m/s^2), kf_ay (m/s^2), odom_v (m/s), odom_w (rad/s), kf_vx (m/s), kf_w (rad/s), odom_x (m), odom_y (m), kf_x (m), kf_y (m), odom_th (rad), kf_th (rad), stamp, 
-0.014517247676849365, -0.0028940439224243164, -0.0008179520930447107, 8.283879611151424e-12, 0.0, -5.859483280801214e-07, -2.0028209917843066e-05, -4.1361058452714456e-07, 2.0708345260800343e-08, -2.3842924079531258e-08, 4.005641983568614e-06, 0.0, 2.3841551810645132e-07, -3.4467548710595384e-08, 1700253617158429628, 
0.0017129778861999512, -0.024383246898651123, -0.0006500124200968042, 1.324362297730511e-11, 0.0, -2.7159882165506133e-07, -3.981568755527344e-05, -3.3262323949372663e-07, 2.0708345260800343e-08, -2.3842924079531258e-08, 6.800971048209311e-06, -4.868659460096961e-14, 2.384156555644731e-07, -6.635136465939923e-08, 1700253617209427772, 
0.017860710620880127, 0.00253903865814209, 0.0005742268421872605, -1.1781762521053548e-11, 0.0, -5.296535050547391e-07, 2.7493945253109024e-05, -4.2852207686422384e-07, 2.0708345260800343e-08, -2.3842924079531258e-08, -4.038963278831487e-06, 7.809314669812567e-14, 2.3841570725358068e-07, -1.1142731350260156e-07, 1700253617258470870, 
-0.013569295406341553, -0.016750037670135498, -0.00040238246304922425, 1.0087612063342622e-11, 0.0, -2.2680328015667328e-07, -2.9716674476703544e-05, -3.3945965492373073e-07, 2.0708345260800343e-08, -2.3842924079531258e-08, 5.240095774107049e-06, 1.1104451635954868e-13, 2.3841597113213291e-07, -1.4343142233889273e-07, 1700253617308583084, 
-0.00734943151473999, -0.006449639797210693, -0.0008704319936533462, 1.749950554681902e-11, 0.0, -1.1336798166894368e-07, -7.537707084107975e-05, -2.3215953275385126e-07, 2.0708345260800343e-08, -2.3842924079531258e-08, 1.1674779581068704e-05, 1.3146363893404972e-13, 2.38417688686761e-07, -1.6454232089492124e-07, 1700253617348396750, 
0.0034345388412475586, -0.005238533020019531, -0.0005259294126182512, 5.497740217369028e-12, 0.0, 5.1613056939459057e-08, -5.727561571719282e-05, -9.598744855952258e-08, 2.0708345260800343e-08, -2.3842924079531258e-08, 8.831690054855885e-06, 9.207329446604752e-14, 2.3841961615024996e-07, -1.7168589181802622e-07, 1700253617449827936, 
0.680672287940979, 0.4628562927246094, 0.04848839140447155, -1.2067710350868237e-09, 0.0, 1.474919315569423e-07, 0.004156986689650861, -2.9029947054946634e-07, 2.0708345260800343e-08, -2.3842924079531258e-08, -0.0005606936201669889, 4.7270479459524685e-14, 2.384205825153742e-07, -2.040305641292966e-07, 1700253617558688588, 
0.2311629056930542, 0.24079352617263794, 0.06906352107328444, 0.00280817580789815, 0.03800908855391361, 0.24865226447582245, 0.02437089870263892, 0.11522660046976749, 0.0019225619034841657, -3.158616164000705e-05, 0.0011659507920167786, 2.9672210926280034e-06, 0.013067227042886011, 0.013424121904459832, 1700253617658437197, 
-0.29070234298706055, -0.17812883853912354, 0.061997321498579824, 0.017506435721233435, 0.10713519544759213, 0.4398079514503479, 0.06592198814260053, 0.26556292087799327, 0.010959089733660221, 0.0004236582317389548, 0.007681264679673983, 8.581105266105885e-05, 0.04942404821927257, 0.04241526401125027, 1700253617753423224, 
-0.2299453616142273, 0.09255087375640869, 0.06217122499374359, 0.05029018477264943, 0.1557567973550884, 0.666195273399353, 0.11145256911323859, 0.45122499349075884, 0.02566140703856945, 0.0014132054056972265, 0.01871499771360783, 0.0005631372326780122, 0.11208821889141472, 0.09051344187291019, 1700253617854467658, 
0.11727207899093628, 0.20136356353759766, 0.07385285108680413, 0.07300296990204702, 0.14562736116764938, 0.6664397716522217, 0.1324663982870798, 0.5511055697599307, 0.04183732345700264, 0.0038358382880687714, 0.031238482343042235, 0.0017571104971725949, 0.18588348686600648, 0.1472153389587313, 1700253617963776167, 
-0.045845985412597656, 0.20819425582885742, 0.06723032907456422, 0.08532152100647918, 0.1467368200729531, 0.6465096473693848, 0.1432782551424251, 0.5954952544729534, 0.05462762340903282, 0.006623758934438229, 0.04485221968410058, 0.00380040385429667, 0.24412634869654534, 0.20746953743132793, 1700253618053305188, 
0.555119514465332, 0.1710103154182434, 0.10352724983020536, 0.09411523540423083, 0.1494223098214642, 0.6336767673492432, 0.1534541825308673, 0.6133116338181239, 0.06918838620185852, 0.0104450024664402, 0.05852397073084406, 0.006812098381726314, 0.30789735223151343, 0.2690828164957028, 1700253618153417913, 
-0.08404558897018433, 0.1291629672050476, 0.08640819211195322, 0.09645648555125615, 0.15106019049099972, 0.6190788149833679, 0.15657399678197367, 0.6160440911882066, 0.08360006660223007, 0.015138529241085052, 0.0728587250364325, 0.010746816374241583, 0.37219922388158216, 0.3307311522444556, 1700253618254502376, 
0.0752905011177063, -0.25871115922927856, 0.08300493150468383, 0.10015487825310433, 0.16089580703175047, 0.6362629532814026, 0.16030877009946234, 0.6247623145693402, 0.09913366287946701, 0.021797100082039833, 0.08719668342763724, 0.01570622798939931, 0.43730369417286197, 0.393345829259983, 1700253618358459738, 
-0.01379096508026123, 0.10899662971496582, 0.07001164919895433, 0.09178249189173604, 0.14619387534116088, 0.5369414687156677, 0.15713104235565506, 0.5841143195880597, 0.11242025345563889, 0.028381334617733955, 0.10106751012824486, 0.02138385677317172, 0.49276904194751564, 0.451116753388559, 1700253618458459170, 
