e, e_dot, e_int, stamp, 
0.5789880400292624, 0.0, 0.01870758374742667, 1697829813812254004, 
0.5789880400292624, 0.0, 0.021685685350734476, 1697829813876113766, 
0.583702682418024, 0.006548479943157752, 0.05880030696865294, 1697829814116100370, 
0.5889108196191519, 0.01225659653338293, 0.1058985113107714, 1697829814420236718, 
0.5888293281627406, 0.005631028781370059, 0.12848969513332018, 1697829814772611746, 
0.5973723350092626, 0.009326711326607619, 0.1292274282101146, 1697829815075432862, 
0.567195583163131, -0.025460731352441635, 0.11520510824865653, 1697829815363947210, 
0.5616460181123872, -0.04012010508141055, 0.12284773005695444, 1697829815715926805, 
0.5127532739938356, -0.05871426373496891, 0.11980773245783799, 1697829816020789899, 
0.5031453080366068, -0.06402546575856682, 0.10656319891332208, 1697829816323877154, 
0.4554345456815816, -0.04250705926270986, 0.13094923003339998, 1697829816821793457, 
0.4214575333312607, -0.06943791839312945, 0.12266281882567547, 1697829817123830387, 
0.43985986754649997, -0.020119456610376455, 0.09583243534655979, 1697829817476808185, 
0.4282126780958939, 0.0038828281113430043, 0.09179473902590699, 1697829817764492179, 
0.4492625149499232, 0.009554423939775509, 0.08666532316006739, 1697829818068903493, 
0.5111583282673255, 0.0816809848121023, 0.10126297480775273, 1697829818420796927, 
0.5617626660599631, 0.11425218291123003, 0.11080859285828773, 1697829818724065850, 
0.6359309291495159, 0.14112445665879317, 0.1124827406602729, 1697829819013209091, 
0.7168012580105696, 0.17421485429024955, 0.12614688017714656, 1697829819317079678, 
0.8092247597565618, 0.17629092132636104, 0.15749623491502848, 1697829819668849397, 
0.8364577576000829, 0.11743221097728447, 0.17215997554629456, 1697829819972931708, 
0.8276623452763625, 0.021522145310614513, 0.1802842580229021, 1697829820324867224, 
0.7716659662648135, -0.07307341018085274, 0.17327554150222294, 1697829820613168506, 
0.7530457185328043, -0.08517478306959762, 0.1547545458720491, 1697829820916946075, 
0.6303881267140122, -0.15495586387703525, 0.14551892645556694, 1697829821220876015, 
0.5942322525566763, -0.168754877062508, 0.14415169886089566, 1697829821572954332, 
0.422159257022425, -0.22291046010520243, 0.12004537510715921, 1697829821876949452, 
0.2908547558246287, -0.3407222867075186, 0.0859678067852935, 1697829822164816999, 
0.22951324547338034, -0.2102025303927559, 0.06696512843388269, 1697829822516385766, 
0.0982107985758176, -0.20216192963549626, 0.0450535083078667, 1697829822820322126, 
0.0690064487893785, -0.17601631640156903, 0.026801944077522146, 1697829823124399269, 
0.06700151899578383, -0.03391177938510439, 0.01707886672345114, 1697829823476588073, 
0.060011159700273986, -0.009996672530600234, 0.013936752968015899, 1697829823764289765, 
0.08354595096004522, 0.01765660093794744, 0.013856909155681586, 1697829824068880028, 
0.1262308429020071, 0.0660620550526807, 0.019712324786422143, 1697829824421883704, 
0.1709842303391454, 0.08953366554937044, 0.02775505850489071, 1697829824724922823, 
0.23224667032696006, 0.11981804103329657, 0.03484585876654917, 1697829825014207385, 
0.29329492265735674, 0.13778075565309586, 0.04582739833035464, 1697829825317071127, 
0.31827360631114404, 0.09085501416771492, 0.06138295067417324, 1697829825668908268, 
0.29805577843816033, 0.0015728846069575364, 0.06639150855777855, 1697829825973961639, 
0.27947484093605857, -0.04253108816064501, 0.060524974984187865, 1697829826276992891, 
0.25273094429264337, -0.04694837636867702, 0.05897745185334194, 1697829826613274706, 
