kf_x, kf_y, stamp, 
0.0038647963796240906, -4.645060991482735e-05, 1701461176006129713, 
0.0038598518828739594, -5.7098638552074804e-05, 1701461176106330661, 
0.0038627207750610106, -5.0319572144630864e-05, 1701461176196504256, 
0.0038586142462891356, -5.9071876608377376e-05, 1701461176245540180, 
0.0038579420844355116, -6.030040125369623e-05, 1701461176356105732, 
0.003862436483417438, -5.050414210168877e-05, 1701461176455732366, 
0.003866561714954357, -4.169744015817125e-05, 1701461176555635649, 
0.0038677376515068207, -3.925710209760335e-05, 1701461176646476662, 
0.00386833893440372, -3.802962641131228e-05, 1701461176745634614, 
0.0038740444547873025, -2.6074424703418865e-05, 1701461176855770570, 
0.0038783201763379982, -1.7219981450639593e-05, 1701461176955894822, 
0.0038811143784363584, -1.148346959116851e-05, 1701461177045172236, 
0.0038827022451913182, -8.260873188779124e-06, 1701461177156246224, 
0.0038840459604528067, -5.578853847383663e-06, 1701461177205832644, 
0.0038757172774137186, -2.2713193749578946e-05, 1701461177396315960, 
0.0038666928198554038, -4.1012606131794665e-05, 1701461177591902974, 
0.0038652203862932603, -4.3978743507948844e-05, 1701461177701422252, 
0.003857095862566553, -6.0432356679315295e-05, 1701461177797360112, 
0.0038461436324400775, -8.251852864108868e-05, 1701461178006449075, 
0.003852929285409893, -6.878270238249672e-05, 1701461178106364647, 
0.0038528821945163537, -6.886487743049515e-05, 1701461178155798263, 
0.003832852821943673, -0.00010927637468007686, 1701461178246516415, 
0.003839639146745224, -9.557542254341525e-05, 1701461178345812940, 
0.0038444586893199777, -8.585128510703819e-05, 1701461178405949256, 
0.0038496628574246684, -7.536210095204349e-05, 1701461178506366381, 
0.003840490670323067, -9.38501668592265e-05, 1701461178596333576, 
0.003848927415651738, -7.684747153191917e-05, 1701461178696601066, 
0.003850092514850019, -7.449673914561096e-05, 1701461178806172586, 
0.0038531043703368003, -6.84310461861792e-05, 1701461178906388793, 
0.0038544395847044137, -6.57434774948857e-05, 1701461178996449311, 
0.003852599981648659, -6.944752513887242e-05, 1701461179096104081, 
0.00384617000364224, -8.238838342138288e-05, 1701461179207037556, 
0.0038484574791264746, -7.778301206763764e-05, 1701461179306385115, 
0.003855451774541027, -6.370820788030407e-05, 1701461179396340933, 
0.00385892510410475, -5.6721445395978415e-05, 1701461179466337579, 
0.003864520147118435, -4.5466383151078195e-05, 1701461179556337847, 
0.0038679688733566195, -3.853038922534554e-05, 1701461179655883840, 
0.00386278448003809, -4.895847644220599e-05, 1701461179755892438, 
0.003865593747103611, -4.330996852695776e-05, 1701461179865811234, 
0.003856121337148329, -6.235927854054647e-05, 1701461179955830002, 
0.003862629826745032, -4.9272628465935805e-05, 1701461180056507539, 
0.0038560307672908896, -6.254192014766086e-05, 1701461180155808692, 
0.0038546548608721846, -6.530864551514652e-05, 1701461180247605677, 
0.003857143124253101, -6.0304666540779545e-05, 1701461180355770260, 
0.0038533099138803113, -6.80116407128686e-05, 1701461180458207895, 
0.003857491796496958, -5.960363069276581e-05, 1701461180555030741, 
0.0038567826701246064, -6.103046371507764e-05, 1701461180647459586, 
0.0038551937019006663, -6.422579655278435e-05, 1701461180743476002, 
0.003847658477845651, -7.937697618666711e-05, 1701461180856864342, 
0.0038466142081527693, -8.147681748117424e-05, 1701461180953953459, 
0.0038428120452821688, -8.912287277152109e-05, 1701461181045827818, 
0.0038405502970555493, -9.367105762282844e-05, 1701461181143756286, 
0.003837111033878796, -0.00010058566835863772, 1701461181255990365, 
0.0038438984899351806, -8.693958114718997e-05, 1701461181353476448, 
0.0038475559281732873, -7.958513050815163e-05, 1701461181542947932, 
0.003840722841196554, -9.332857762766812e-05, 1701461181707381040, 
0.003842435512428184, -8.988841920138138e-05, 1701461181846529523, 
0.003840701944230509, -9.337591989126739e-05, 1701461182056243258, 
0.0038342048960115483, -0.00010644268879242478, 1701461182152162652, 
0.0038370391569846705, -0.00010074290688866448, 1701461182195721557, 
0.003837472097278632, -9.98727416257565e-05, 1701461182296574067, 
0.0038392602705774556, -9.627317952129565e-05, 1701461182391659273, 
0.0038269021375900063, -0.00012112943920855432, 1701461182505848350, 
0.003824889689705103, -0.00012517899647949697, 1701461182596644632, 
0.0038205137978324084, -0.0001339828347921265, 1701461182695802625, 
0.003811922248193446, -0.0001512682683387547, 1701461182805867151, 
0.003809095632157247, -0.00015695645260628785, 1701461182906379556, 
0.003811444358554941, -0.00015223192390668446, 1701461182996406492, 
0.0038093711294326688, -0.00015640363220642458, 1701461183096381699, 
0.0037990797296713107, -0.00017711093827599796, 1701461183206172641, 
0.003795751616567978, -0.00018380820184313022, 1701461183306587633, 
0.003792026455521668, -0.00019130433150481584, 1701461183396427372, 
0.0037942763451442184, -0.00018677754245589024, 1701461183496494045, 
0.003802649968512344, -0.00016992818038376594, 1701461183606448570, 
0.0038022280682297235, -0.0001707770865069367, 1701461183706421261, 
0.0038077716194223825, -0.00015962209329234867, 1701461183796411928, 
0.003814174902479805, -0.00014673679738237463, 1701461183896561162, 
0.0038188519778981187, -0.00013732499878689605, 1701461183996386553, 
0.0038157808191048768, -0.00014350503050073604, 1701461184106417172, 
0.0038210787951509203, -0.00013285548787412164, 1701461184196630746, 
0.00382702692868391, -0.00012088565536231852, 1701461184291639173, 
0.003814974619709838, -0.00014514874261795059, 1701461184408999471, 
0.0038192127100222188, -0.0001366214516420553, 1701461184506502691, 
0.0038116037264826967, -0.00015193984212252349, 1701461184597415792, 
0.003816137161351415, -0.00014281609448374072, 1701461184695626856, 
0.0038113288495512892, -0.00015249522575058773, 1701461184806413680, 
0.0038064623832071262, -0.0001622888236960581, 1701461184906458678, 
0.0038041633313921053, -0.0001669142214475403, 1701461184996335876, 
0.003807935041211577, -0.00015932415192412494, 1701461185096490884, 
0.003803077891013695, -0.00016909719234906506, 1701461185206403667, 
0.0038067009190824574, -0.00016180703943887288, 1701461185306520266, 
0.003803608176853772, -0.00016802866145578335, 1701461185396400452, 
0.0037994125668417214, -0.00017646858983842508, 1701461185496187609, 
0.0038092103858109482, -0.00015676636299862155, 1701461185607831230, 
0.003802898697835075, -0.00016945992656741915, 1701461185706435435, 
0.003803862625783317, -0.0001675213870174153, 1701461185796529675, 
0.0038018537056509396, -0.00017156283639358915, 1701461185896552387, 
0.0038014766277193104, -0.00017232141128613294, 1701461186006902470, 
0.0038077325024938194, -0.00015974860878273497, 1701461186106419825, 
0.003810873784890372, -0.000153430365016274, 1701461186196504501, 
0.003808785348671843, -0.00015763920575736294, 1701461186296525208, 
0.003804776848735398, -0.00016569276305843287, 1701461186407380173, 
0.003805655761236478, -0.0001639310194395669, 1701461186506579258, 
0.0038099738832127776, -0.00015524314061270912, 1701461186597443013, 
0.003810378818660987, -0.00015444098993451185, 1701461186696295948, 
0.0038108405799537537, -0.00015351168781345843, 1701461186807392478, 
0.0038121797166802674, -0.00015082236957211095, 1701461186905454956, 
0.003810311715219436, -0.00015457911472617275, 1701461186997438304, 
0.003807824124817925, -0.00015958450469969517, 1701461187098072155, 
0.003808096961364987, -0.0001590439568214766, 1701461187207465330, 
0.00381378978533548, -0.00014759637371887036, 1701461187305452592, 
0.0038126157420763336, -0.0001499541320405755, 1701461187396606565, 
0.0038060550020883946, -0.0001631475383953947, 1701461187497340596, 
0.003810586017089381, -0.00015403704576319105, 1701461187606448068, 
0.00381616644132259, -0.0001428176505103084, 1701461187704004529, 
0.0038105825716677052, -0.00015404552577897158, 1701461187796565602, 
0.0038162290203951265, -0.00014269924086083224, 1701461187913745358, 
0.003810378519625179, -0.00015445436706654127, 1701461188007406457, 
0.003814772470682323, -0.00014561207405593986, 1701461188108000770, 
0.0038114581431015026, -0.00015227793991388693, 1701461188153527015, 
0.0038123224719395473, -0.00015053919512704946, 1701461188296306696, 
0.0038204389866085074, -0.00013422315566091538, 1701461188405861379, 
0.0038175730515286298, -0.00013998742098105476, 1701461188506825444, 
0.0038111297682892255, -0.00015293977516284583, 1701461188553437768, 
0.0038146916091415842, -0.00014577996107455283, 1701461188696576063, 
0.0038267693058545425, -0.00012150847017562896, 1701461188805829056, 
0.003834935074038507, -0.00010509903705457676, 1701461188907265658, 
0.0038364699882527963, -0.00010201365907927484, 1701461188952297388, 
0.0038383515002717214, -9.822730240560104e-05, 1701461189111668079, 
