e, e_dot, e_int, stamp, 
2.156881664430884, 0.0, 0.21111777733379264, 1697826374534764037, 
2.156881664430884, 0.0, 0.23506046225173743, 1697826374585116750, 
2.1652708710650486, 0.011141528324624865, 0.6508013127370295, 1697826374836105854, 
2.2253437220469405, 0.0701792444044788, 1.2880385688577003, 1697826375175283671, 
2.279373033799925, 0.11888073114615196, 1.4232154377363302, 1697826375476233925, 
2.3071705051726648, 0.08984620500068462, 1.3845801379781348, 1697826375785061880, 
2.307540639786034, 0.030355621165417134, 1.5141829645272467, 1697826376135139267, 
2.293833922264165, -0.014865951349262089, 1.497542778547891, 1697826376435362094, 
2.2530144514784656, -0.06208601337082718, 1.3492642233967869, 1697826376725679527, 
2.1821948652117387, -0.12292173664480059, 1.3473982272450677, 1697826377036070774, 
2.083237907335753, -0.17029686523740348, 1.4349243324071863, 1697826377386078062, 
1.99137903392379, -0.19602450415210537, 1.3574015585135744, 1697826377686914175, 
1.9147166905809718, -0.19014221639492226, 1.1779803898249719, 1697826377976117186, 
1.828216361374631, -0.17073986705373956, 1.221811707295315, 1697826378326125133, 
1.7536335194359207, -0.16332286347599054, 1.2040184790628456, 1697826378633264769, 
1.6801409693494995, -0.16180882690146678, 1.0700813972334393, 1697826378936206808, 
1.5933357068130163, -0.1635558124450532, 1.0940040289995694, 1697826379286127340, 
1.5165575464014545, -0.17090836550653876, 1.0219194903688869, 1697826379576235319, 
1.4320639501671257, -0.18212541741705332, 0.8932906063140196, 1697826379876153115, 
1.3250591156020535, -0.19268255869956685, 0.9416683931546408, 1697826380237259255, 
1.233782542317238, -0.20053211648235014, 0.8781425565115113, 1697826380536260852, 
1.1493000084491711, -0.19407988210355911, 0.7466064257014395, 1697826380841286684, 
1.0501214223800908, -0.19222384253720678, 0.7277804818766563, 1697826381172209506, 
0.9566469905064867, -0.2010828986035528, 0.6721003118563772, 1697826381480151457, 
0.8657640065160853, -0.2001769255414092, 0.5878738738174037, 1697826381786170069, 
0.7619662978293624, -0.19785232428836905, 0.5651261474624711, 1697826382136161880, 
0.6735258146016586, -0.19713075329010224, 0.4985845141877594, 1697826382436142721, 
0.525230065716005, -0.19713257195528697, 0.5228623951185435, 1697826382936166696, 
0.4362009758244432, -0.19778475362333514, 0.43599420587552695, 1697826383236153200, 
0.3494504517210852, -0.19829492427117912, 0.2582394536712571, 1697826383527157083, 
0.2444179032450773, -0.19967762672944186, 0.2197605152926889, 1697826383876189289, 
0.16772061499476312, -0.18276290462925296, 0.1673188342734486, 1697826384186248171, 
0.1479572356727593, -0.10440484864948953, 0.1139201012088097, 1697826384486371211, 
0.14611181436503887, -0.023703627848891046, 0.10020316248619396, 1697826384837214423, 
0.10008279990862361, -0.05462830037074318, 0.0842195230968022, 1697826385127389563, 
0.06373935735526917, -0.09243140593094472, 0.06161832095539804, 1697826385433647792, 
